# GalaxyWater-CNN/4o6u_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    72    133 45.000 |  3.037  1.929  0.623      26     46     48   0.508
    72    195 42.500 |  1.711  1.100  0.545      31     53     57   0.546
    72    251 40.000 |  1.327  0.878  0.537      32     56     62   0.572
    72    313 37.500 |  1.204  0.792  0.537      32     58     65   0.581
    72    383 35.000 |  1.201  0.791  0.537      32     58     65   0.581
    72    444 32.500 |  1.169  0.764  0.537      32     59     66   0.578
    72    535 30.000 |  1.023  0.692  0.537      32     61     68   0.579
    72    630 27.500 |  0.807  0.622  0.535      33     62     69   0.575
    72    735 25.000 |  0.687  0.589  0.535      33     62     70   0.589
    72    860 22.500 |  0.687  0.589  0.535      33     62     70   0.589
    72   1022 20.000 |  0.655  0.572  0.535      33     63     71   0.572
    72   1229 17.500 |  0.655  0.572  0.535      33     63     71   0.572
    72   1471 15.000 |  0.655  0.572  0.535      33     63     71   0.572
    72   1765 12.500 |  0.655  0.572  0.535      33     63     71   0.572
    72   2046 10.000 |  0.655  0.572  0.535      33     63     71   0.572
    72   2353  7.500 |  0.655  0.572  0.535      33     63     71   0.572
    72   2729  5.000 |  0.655  0.572  0.535      33     63     71   0.572
    72   3224  2.500 |  0.655  0.572  0.535      33     63     71   0.572
    72   3871  0.000 |  0.655  0.572  0.535      33     63     71   0.572
#
