# GalaxyWater-CNN/1tqg_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    18     66 45.000 |  3.050  2.078  0.809       6     11     12   0.545
    18    105 42.500 |  2.221  1.498  0.726       6     12     13   0.549
    18    134 40.000 |  1.709  1.175  0.658       6     13     14   0.552
    18    165 37.500 |  1.253  0.868  0.595       7     15     16   0.564
    18    202 35.000 |  0.976  0.710  0.591       7     16     17   0.562
    18    244 32.500 |  0.976  0.710  0.591       7     16     17   0.562
    18    299 30.000 |  0.976  0.710  0.591       7     16     17   0.562
    18    356 27.500 |  0.653  0.585  0.591       7     17     18   0.585
    18    416 25.000 |  0.653  0.585  0.591       7     17     18   0.585
    18    508 22.500 |  0.653  0.585  0.591       7     17     18   0.585
    18    625 20.000 |  0.653  0.585  0.591       7     17     18   0.585
    18    775 17.500 |  0.653  0.585  0.591       7     17     18   0.585
    18    957 15.000 |  0.653  0.585  0.591       7     17     18   0.585
    18   1145 12.500 |  0.653  0.585  0.591       7     17     18   0.585
    18   1400 10.000 |  0.653  0.585  0.591       7     17     18   0.585
    18   1640  7.500 |  0.653  0.585  0.591       7     17     18   0.585
    18   1935  5.000 |  0.653  0.585  0.591       7     17     18   0.585
    18   2345  2.500 |  0.653  0.585  0.591       7     17     18   0.585
    18   2832  0.000 |  0.653  0.585  0.591       7     17     18   0.585
#
