# GalaxyWater-CNN/4e3y_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   110    188 45.000 |  2.556  1.357  0.534      52     84     88   0.492
   110    264 42.500 |  1.653  0.928  0.490      56     91     96   0.510
   110    329 40.000 |  1.170  0.735  0.473      59     95    101   0.504
   110    398 37.500 |  1.060  0.693  0.473      59     96    102   0.504
   110    468 35.000 |  1.003  0.674  0.473      59     96    102   0.504
   110    562 32.500 |  0.824  0.597  0.470      60     97    106   0.521
   110    657 30.000 |  0.663  0.554  0.470      60     97    107   0.541
   110    759 27.500 |  0.663  0.554  0.470      60     97    107   0.541
   110    917 25.000 |  0.644  0.545  0.470      60     98    108   0.531
   110   1088 22.500 |  0.641  0.544  0.470      60     98    108   0.530
   110   1296 20.000 |  0.612  0.529  0.468      61     99    109   0.529
   110   1529 17.500 |  0.612  0.529  0.468      61     99    109   0.529
   110   1841 15.000 |  0.612  0.529  0.468      61     99    109   0.529
   110   2155 12.500 |  0.612  0.529  0.468      61     99    109   0.529
   110   2550 10.000 |  0.612  0.529  0.468      61     99    109   0.529
   110   2976  7.500 |  0.612  0.529  0.468      61     99    109   0.529
   110   3448  5.000 |  0.612  0.529  0.468      61     99    109   0.529
   110   4069  2.500 |  0.612  0.529  0.468      61     99    109   0.529
   110   4855  0.000 |  0.612  0.529  0.468      61     99    109   0.529
#
