# GalaxyWater-CNN/2v1m_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    73    132 45.000 |  3.299  2.072  0.601      26     46     47   0.577
    73    179 42.500 |  2.073  1.290  0.572      29     53     54   0.577
    73    232 40.000 |  1.558  0.971  0.539      32     59     62   0.565
    73    289 37.500 |  1.277  0.779  0.529      34     64     68   0.566
    73    359 35.000 |  0.986  0.691  0.529      34     64     70   0.586
    73    422 32.500 |  0.734  0.621  0.529      34     65     71   0.592
    73    504 30.000 |  0.686  0.604  0.529      34     65     72   0.604
    73    586 27.500 |  0.686  0.604  0.529      34     65     72   0.604
    73    681 25.000 |  0.684  0.603  0.529      34     65     72   0.603
    73    820 22.500 |  0.671  0.596  0.529      34     66     72   0.596
    73    987 20.000 |  0.671  0.596  0.529      34     66     72   0.596
    73   1175 17.500 |  0.671  0.596  0.529      34     66     72   0.596
    73   1413 15.000 |  0.671  0.596  0.529      34     66     72   0.596
    73   1678 12.500 |  0.671  0.596  0.529      34     66     72   0.596
    73   1956 10.000 |  0.671  0.596  0.529      34     66     72   0.596
    73   2251  7.500 |  0.671  0.596  0.529      34     66     72   0.596
    73   2588  5.000 |  0.671  0.596  0.529      34     66     72   0.596
    73   3057  2.500 |  0.671  0.596  0.529      34     66     72   0.596
    73   3660  0.000 |  0.671  0.596  0.529      34     66     72   0.596
#
