# GalaxyWater-CNN/1mc2_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    54     91 45.000 |  4.188  2.815  0.716      22     30     31   0.456
    54    136 42.500 |  2.642  1.609  0.499      27     37     40   0.518
    54    172 40.000 |  1.979  1.127  0.466      28     42     46   0.538
    54    221 37.500 |  1.745  1.014  0.466      28     43     47   0.539
    54    258 35.000 |  1.468  0.871  0.466      28     45     49   0.552
    54    311 32.500 |  0.814  0.618  0.466      28     48     53   0.558
    54    368 30.000 |  0.791  0.613  0.466      28     48     53   0.558
    54    425 27.500 |  0.636  0.561  0.466      28     49     54   0.561
    54    495 25.000 |  0.617  0.552  0.466      28     50     54   0.552
    54    595 22.500 |  0.617  0.552  0.466      28     50     54   0.552
    54    738 20.000 |  0.617  0.552  0.466      28     50     54   0.552
    54    881 17.500 |  0.617  0.552  0.466      28     50     54   0.552
    54   1074 15.000 |  0.617  0.552  0.466      28     50     54   0.552
    54   1296 12.500 |  0.617  0.552  0.466      28     50     54   0.552
    54   1567 10.000 |  0.617  0.552  0.466      28     50     54   0.552
    54   1851  7.500 |  0.617  0.552  0.466      28     50     54   0.552
    54   2204  5.000 |  0.617  0.552  0.466      28     50     54   0.552
    54   2662  2.500 |  0.617  0.552  0.466      28     50     54   0.552
    54   3246  0.000 |  0.617  0.552  0.466      28     50     54   0.552
#
