# GalaxyWater-CNN/1lkk_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    36     76 45.000 |  3.736  2.290  0.784      13     21     25   0.636
    36    101 42.500 |  2.624  1.589  0.601      14     23     28   0.639
    36    145 40.000 |  1.947  1.108  0.534      16     26     31   0.627
    36    183 37.500 |  1.917  1.079  0.534      16     26     32   0.602
    36    224 35.000 |  1.028  0.750  0.534      16     28     34   0.611
    36    271 32.500 |  1.028  0.750  0.534      16     28     34   0.611
    36    306 30.000 |  1.028  0.750  0.534      16     28     34   0.611
    36    373 27.500 |  0.684  0.609  0.507      17     30     36   0.609
    36    454 25.000 |  0.684  0.609  0.507      17     30     36   0.609
    36    536 22.500 |  0.684  0.609  0.507      17     30     36   0.609
    36    660 20.000 |  0.684  0.609  0.507      17     30     36   0.609
    36    819 17.500 |  0.684  0.609  0.507      17     30     36   0.609
    36    987 15.000 |  0.684  0.609  0.507      17     30     36   0.609
    36   1188 12.500 |  0.684  0.609  0.507      17     30     36   0.609
    36   1446 10.000 |  0.684  0.609  0.507      17     30     36   0.609
    36   1695  7.500 |  0.684  0.609  0.507      17     30     36   0.609
    36   1994  5.000 |  0.684  0.609  0.507      17     30     36   0.609
    36   2401  2.500 |  0.684  0.609  0.507      17     30     36   0.609
    36   2944  0.000 |  0.684  0.609  0.507      17     30     36   0.609
#
