# GalaxyWater-CNN/1tt8_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    70    127 45.000 |  2.626  1.573  0.653      31     49     54   0.588
    70    174 42.500 |  1.688  1.025  0.600      33     56     62   0.591
    70    241 40.000 |  1.022  0.706  0.503      35     61     68   0.591
    70    308 37.500 |  0.910  0.662  0.503      35     62     69   0.595
    70    373 35.000 |  0.910  0.662  0.503      35     62     69   0.595
    70    443 32.500 |  0.857  0.653  0.503      35     62     69   0.595
    70    533 30.000 |  0.850  0.647  0.503      35     63     69   0.590
    70    628 27.500 |  0.651  0.589  0.503      35     64     70   0.589
    70    725 25.000 |  0.640  0.583  0.503      35     65     70   0.583
    70    854 22.500 |  0.640  0.583  0.503      35     65     70   0.583
    70    998 20.000 |  0.640  0.583  0.503      35     65     70   0.583
    70   1199 17.500 |  0.640  0.583  0.503      35     65     70   0.583
    70   1411 15.000 |  0.640  0.583  0.503      35     65     70   0.583
    70   1684 12.500 |  0.640  0.583  0.503      35     65     70   0.583
    70   1977 10.000 |  0.640  0.583  0.503      35     65     70   0.583
    70   2278  7.500 |  0.640  0.583  0.503      35     65     70   0.583
    70   2602  5.000 |  0.640  0.583  0.503      35     65     70   0.583
    70   3043  2.500 |  0.640  0.583  0.503      35     65     70   0.583
    70   3635  0.000 |  0.640  0.583  0.503      35     65     70   0.583
#
