# GalaxyWater-CNN/1gci_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    98    198 45.000 |  2.777  1.716  0.639      37     66     71   0.528
    98    263 42.500 |  2.093  1.203  0.548      42     77     82   0.530
    98    350 40.000 |  1.666  0.994  0.533      44     79     85   0.535
    98    432 37.500 |  1.098  0.759  0.526      45     81     89   0.564
    98    522 35.000 |  1.016  0.725  0.526      45     81     89   0.588
    98    607 32.500 |  0.864  0.661  0.526      45     83     91   0.589
    98    726 30.000 |  0.829  0.640  0.526      45     84     93   0.584
    98    835 27.500 |  0.744  0.612  0.526      45     84     94   0.589
    98    987 25.000 |  0.686  0.588  0.526      45     85     95   0.588
    98   1153 22.500 |  0.680  0.585  0.526      45     85     96   0.585
    98   1354 20.000 |  0.671  0.581  0.526      45     85     97   0.581
    98   1570 17.500 |  0.671  0.581  0.526      45     85     97   0.581
    98   1864 15.000 |  0.671  0.581  0.526      45     85     97   0.581
    98   2161 12.500 |  0.671  0.581  0.526      45     85     97   0.581
    98   2535 10.000 |  0.671  0.581  0.526      45     85     97   0.581
    98   2899  7.500 |  0.671  0.581  0.526      45     85     97   0.581
    98   3291  5.000 |  0.671  0.581  0.526      45     85     97   0.581
    98   3830  2.500 |  0.671  0.581  0.526      45     85     97   0.581
    98   4569  0.000 |  0.671  0.581  0.526      45     85     97   0.581
#
