# GalaxyWater-CNN/3eo6_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    36     74 45.000 |  4.049  2.668  0.853      11     19     21   0.555
    36    117 42.500 |  2.299  1.451  0.639      13     25     28   0.637
    36    149 40.000 |  1.693  1.093  0.633      13     27     31   0.653
    36    189 37.500 |  1.552  1.009  0.633      13     27     32   0.671
    36    233 35.000 |  1.234  0.869  0.633      13     28     33   0.679
    36    285 32.500 |  0.959  0.770  0.633      13     28     34   0.695
    36    342 30.000 |  0.799  0.706  0.633      13     28     35   0.706
    36    406 27.500 |  0.760  0.684  0.633      13     28     36   0.684
    36    498 25.000 |  0.760  0.684  0.633      13     28     36   0.684
    36    583 22.500 |  0.760  0.684  0.633      13     28     36   0.684
    36    696 20.000 |  0.760  0.684  0.633      13     28     36   0.684
    36    843 17.500 |  0.760  0.684  0.633      13     28     36   0.684
    36   1009 15.000 |  0.760  0.684  0.633      13     28     36   0.684
    36   1233 12.500 |  0.760  0.684  0.633      13     28     36   0.684
    36   1467 10.000 |  0.760  0.684  0.633      13     28     36   0.684
    36   1751  7.500 |  0.760  0.684  0.633      13     28     36   0.684
    36   2025  5.000 |  0.760  0.684  0.633      13     28     36   0.684
    36   2415  2.500 |  0.760  0.684  0.633      13     28     36   0.684
    36   2934  0.000 |  0.760  0.684  0.633      13     28     36   0.684
#
