# GalaxyWater-CNN/3e4g_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    86    126 45.000 |  3.084  1.845  0.522      39     56     63   0.492
    86    180 42.500 |  2.155  1.277  0.504      42     60     68   0.534
    86    223 40.000 |  1.641  0.992  0.471      44     64     73   0.538
    86    281 37.500 |  1.091  0.739  0.471      44     66     79   0.592
    86    341 35.000 |  0.959  0.677  0.458      45     68     81   0.594
    86    408 32.500 |  0.861  0.635  0.458      45     70     83   0.590
    86    495 30.000 |  0.858  0.633  0.458      45     70     83   0.588
    86    593 27.500 |  0.690  0.574  0.445      46     72     85   0.574
    86    685 25.000 |  0.681  0.569  0.445      46     72     85   0.569
    86    799 22.500 |  0.681  0.569  0.445      46     72     85   0.569
    86    975 20.000 |  0.675  0.566  0.445      46     72     85   0.566
    86   1186 17.500 |  0.672  0.564  0.445      46     72     85   0.564
    86   1454 15.000 |  0.672  0.564  0.445      46     72     85   0.564
    86   1746 12.500 |  0.672  0.564  0.445      46     72     85   0.564
    86   2094 10.000 |  0.672  0.564  0.445      46     72     85   0.564
    86   2489  7.500 |  0.672  0.564  0.445      46     72     85   0.564
    86   2921  5.000 |  0.672  0.564  0.445      46     72     85   0.564
    86   3488  2.500 |  0.672  0.564  0.445      46     72     85   0.564
    86   4196  0.000 |  0.672  0.564  0.445      46     72     85   0.564
#
