# GalaxyWater-CNN/4ga2_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    43    108 45.000 |  3.204  1.924  0.619      17     25     31   0.584
    43    159 42.500 |  1.607  1.045  0.593      19     28     35   0.566
    43    203 40.000 |  1.478  0.928  0.516      21     30     37   0.555
    43    252 37.500 |  0.980  0.702  0.516      21     32     39   0.588
    43    314 35.000 |  0.932  0.666  0.491      22     33     40   0.585
    43    361 32.500 |  0.932  0.666  0.491      22     33     40   0.585
    43    450 30.000 |  0.919  0.659  0.491      22     33     40   0.578
    43    538 27.500 |  0.885  0.651  0.491      22     33     40   0.578
    43    640 25.000 |  0.757  0.616  0.491      22     33     40   0.578
    43    775 22.500 |  0.757  0.616  0.491      22     33     40   0.578
    43    942 20.000 |  0.718  0.598  0.491      22     33     41   0.598
    43   1143 17.500 |  0.675  0.578  0.491      22     33     42   0.578
    43   1387 15.000 |  0.675  0.578  0.491      22     33     42   0.578
    43   1683 12.500 |  0.675  0.578  0.491      22     33     42   0.578
    43   2009 10.000 |  0.675  0.578  0.491      22     33     42   0.578
    43   2385  7.500 |  0.675  0.578  0.491      22     33     42   0.578
    43   2792  5.000 |  0.675  0.578  0.491      22     33     42   0.578
    43   3354  2.500 |  0.675  0.578  0.491      22     33     42   0.578
    43   4009  0.000 |  0.675  0.578  0.491      22     33     42   0.578
#
