# GalaxyWater-CNN/1muw_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   118    313 45.000 |  2.684  1.515  0.506      58     88     92   0.509
   118    424 42.500 |  1.960  1.118  0.480      60     94     99   0.501
   118    535 40.000 |  1.548  0.911  0.473      62     99    104   0.506
   118    672 37.500 |  1.222  0.769  0.471      63    102    108   0.515
   118    815 35.000 |  1.180  0.757  0.471      63    102    108   0.515
   118    980 32.500 |  1.070  0.709  0.471      63    102    111   0.527
   118   1129 30.000 |  0.980  0.678  0.471      63    102    111   0.535
   118   1336 27.500 |  0.803  0.614  0.469      64    103    112   0.554
   118   1607 25.000 |  0.747  0.587  0.467      65    105    114   0.546
   118   1910 22.500 |  0.669  0.563  0.467      65    105    115   0.549
   118   2301 20.000 |  0.669  0.563  0.467      65    105    115   0.549
   118   2710 17.500 |  0.627  0.544  0.467      65    106    117   0.544
   118   3219 15.000 |  0.627  0.544  0.467      65    106    117   0.544
   118   3831 12.500 |  0.627  0.544  0.467      65    106    117   0.544
   118   4517 10.000 |  0.627  0.544  0.467      65    106    117   0.544
   118   5295  7.500 |  0.627  0.544  0.467      65    106    117   0.544
   118   6126  5.000 |  0.627  0.544  0.467      65    106    117   0.544
   118   7211  2.500 |  0.627  0.544  0.467      65    106    117   0.544
   118   8631  0.000 |  0.622  0.542  0.467      65    106    118   0.542
#
