# GalaxyWater-CNN/3aks_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    86    160 45.000 |  3.104  1.899  0.648      36     51     59   0.631
    86    221 42.500 |  1.930  1.175  0.541      40     57     69   0.685
    86    284 40.000 |  1.555  0.970  0.519      41     62     73   0.654
    86    353 37.500 |  1.196  0.790  0.508      42     66     78   0.644
    86    440 35.000 |  0.927  0.705  0.492      43     68     79   0.633
    86    517 32.500 |  0.799  0.647  0.480      44     70     82   0.613
    86    604 30.000 |  0.787  0.640  0.480      44     70     83   0.606
    86    700 27.500 |  0.763  0.624  0.480      44     71     85   0.590
    86    813 25.000 |  0.752  0.622  0.480      44     71     85   0.590
    86    950 22.500 |  0.752  0.622  0.480      44     71     85   0.590
    86   1123 20.000 |  0.678  0.598  0.480      44     71     86   0.598
    86   1325 17.500 |  0.678  0.598  0.480      44     71     86   0.598
    86   1567 15.000 |  0.678  0.598  0.480      44     71     86   0.598
    86   1819 12.500 |  0.678  0.598  0.480      44     71     86   0.598
    86   2110 10.000 |  0.678  0.598  0.480      44     71     86   0.598
    86   2420  7.500 |  0.678  0.598  0.480      44     71     86   0.598
    86   2763  5.000 |  0.678  0.598  0.480      44     71     86   0.598
    86   3231  2.500 |  0.678  0.598  0.480      44     71     86   0.598
    86   3889  0.000 |  0.678  0.598  0.480      44     71     86   0.598
#
