# GalaxyWater-CNN/2a6z_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   107    166 45.000 |  3.889  2.081  0.565      48     76     81   0.503
   107    223 42.500 |  2.358  1.293  0.541      51     82     90   0.530
   107    292 40.000 |  1.907  1.025  0.507      52     87     96   0.553
   107    370 37.500 |  1.491  0.866  0.505      53     89     98   0.550
   107    443 35.000 |  1.225  0.768  0.499      54     90     99   0.548
   107    515 32.500 |  1.223  0.765  0.499      54     90     99   0.545
   107    607 30.000 |  1.010  0.700  0.499      54     91    100   0.549
   107    710 27.500 |  0.838  0.642  0.499      54     92    102   0.556
   107    855 25.000 |  0.728  0.605  0.499      54     92    104   0.570
   107   1009 22.500 |  0.649  0.572  0.499      54     94    107   0.572
   107   1197 20.000 |  0.649  0.572  0.499      54     94    107   0.572
   107   1433 17.500 |  0.645  0.570  0.499      54     94    107   0.570
   107   1733 15.000 |  0.645  0.570  0.499      54     94    107   0.570
   107   2082 12.500 |  0.645  0.570  0.499      54     94    107   0.570
   107   2458 10.000 |  0.645  0.570  0.499      54     94    107   0.570
   107   2872  7.500 |  0.645  0.570  0.499      54     94    107   0.570
   107   3338  5.000 |  0.645  0.570  0.499      54     94    107   0.570
   107   3980  2.500 |  0.645  0.570  0.499      54     94    107   0.570
   107   4756  0.000 |  0.645  0.570  0.499      54     94    107   0.570
#
