# GalaxyWater-CNN/3dha_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    68    168 45.000 |  2.089  1.084  0.499      34     56     58   0.520
    68    243 42.500 |  1.225  0.709  0.476      37     60     64   0.517
    68    318 40.000 |  1.154  0.668  0.476      37     61     65   0.519
    68    398 37.500 |  0.775  0.572  0.476      37     62     66   0.519
    68    476 35.000 |  0.775  0.572  0.476      37     62     66   0.519
    68    571 32.500 |  0.631  0.538  0.476      37     62     66   0.538
    68    674 30.000 |  0.631  0.538  0.476      37     62     66   0.538
    68    797 27.500 |  0.572  0.511  0.476      37     64     68   0.511
    68    955 25.000 |  0.572  0.511  0.476      37     64     68   0.511
    68   1132 22.500 |  0.572  0.511  0.476      37     64     68   0.511
    68   1351 20.000 |  0.572  0.511  0.476      37     64     68   0.511
    68   1647 17.500 |  0.572  0.511  0.476      37     64     68   0.511
    68   1965 15.000 |  0.572  0.511  0.476      37     64     68   0.511
    68   2360 12.500 |  0.572  0.511  0.476      37     64     68   0.511
    68   2818 10.000 |  0.572  0.511  0.476      37     64     68   0.511
    68   3291  7.500 |  0.572  0.511  0.476      37     64     68   0.511
    68   3832  5.000 |  0.572  0.511  0.476      37     64     68   0.511
    68   4567  2.500 |  0.572  0.511  0.476      37     64     68   0.511
    68   5442  0.000 |  0.572  0.511  0.476      37     64     68   0.511
#
