# wkgb/3ip0_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    65     11 20.000 |  9.140  8.532 10.000       2      6      8   0.762
    65     11 19.000 |  9.140  8.532 10.000       2      6      8   0.762
    65     16 18.000 |  8.775  7.982 10.000       4      8     11   0.745
    65     27 17.000 |  8.129  7.201 10.000       5      9     12   0.785
    65     32 16.000 |  7.828  6.780 10.000       7     11     14   0.710
    65     43 15.000 |  7.418  6.098  6.687      10     15     18   0.628
    65     49 14.000 |  8.099  6.321  6.687      10     18     21   0.644
    65     60 13.000 |  9.488  6.875  6.288      10     18     21   0.644
    65     89 12.000 |  7.273  4.704  1.589      15     27     32   0.676
    65    115 11.000 |  5.059  3.338  1.023      17     32     37   0.655
    65    147 10.000 |  3.679  2.332  0.988      18     36     42   0.731
    65    196  9.000 |  2.209  1.431  0.765      22     43     49   0.699
    65    254  8.000 |  1.655  1.104  0.666      23     48     55   0.663
    65    328  7.000 |  0.953  0.747  0.653      26     52     62   0.663
    65    414  6.000 |  0.825  0.684  0.616      26     54     64   0.643
    65    549  5.000 |  0.724  0.645  0.616      26     55     65   0.645
    65    691  4.000 |  0.721  0.643  0.616      26     55     65   0.643
    65    916  3.000 |  0.721  0.643  0.616      26     55     65   0.643
    65   1233  2.000 |  0.721  0.643  0.616      26     55     65   0.643
    65   1235  1.000 |  0.721  0.643  0.616      26     55     65   0.643
    65   1235  0.000 |  0.721  0.643  0.616      26     55     65   0.643
#
