# wkgb/1byi_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    87     11 20.000 |  9.389  8.995 10.000       0      4      5   0.894
    87     17 19.000 |  9.075  8.509 10.000       2      7      8   0.728
    87     24 18.000 |  8.693  7.910 10.000       5     12     13   0.560
    87     32 17.000 |  8.232  7.187 10.000       8     17     19   0.572
    87     43 16.000 |  7.656  6.412 10.000      11     21     24   0.588
    87     54 15.000 |  7.151  5.736  5.663      13     24     29   0.634
    87     77 14.000 |  7.982  5.477  3.639      16     30     39   0.716
    87     99 13.000 |  8.002  4.848  1.358      17     36     46   0.713
    87    127 12.000 |  4.446  2.903  0.961      21     44     53   0.655
    87    158 11.000 |  3.809  2.450  0.947      21     45     55   0.699
    87    192 10.000 |  3.161  2.010  0.890      21     47     59   0.726
    87    247  9.000 |  2.617  1.659  0.807      22     51     64   0.724
    87    320  8.000 |  1.719  1.140  0.738      23     58     74   0.720
    87    407  7.000 |  1.319  0.916  0.673      26     64     80   0.711
    87    544  6.000 |  1.145  0.853  0.673      26     64     81   0.715
    87    701  5.000 |  1.126  0.845  0.673      26     64     81   0.715
    87    915  4.000 |  1.090  0.824  0.673      26     65     82   0.722
    87   1216  3.000 |  0.977  0.777  0.672      27     67     83   0.707
    87   1644  2.000 |  0.977  0.777  0.672      27     67     83   0.707
    87   1648  1.000 |  0.977  0.777  0.672      27     67     83   0.707
    87   1648  0.000 |  0.977  0.777  0.672      27     67     83   0.707
#
