# wkgb/3m5q_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   152     40 20.000 |  8.691  7.764 10.000      12     28     31   0.676
   152     51 19.000 |  8.358  7.290 10.000      14     32     36   0.712
   152     73 18.000 |  7.601  6.267 10.000      20     43     47   0.629
   152     85 17.000 |  7.260  5.758  6.988      23     52     56   0.623
   152    106 16.000 |  6.496  4.820  3.119      30     64     69   0.634
   152    123 15.000 |  6.606  4.616  1.774      33     68     74   0.648
   152    149 14.000 |  8.873  5.150  1.112      37     75     81   0.643
   152    188 13.000 |  5.422  3.181  0.802      42     86     93   0.664
   152    239 12.000 |  3.668  2.145  0.738      45     95    105   0.665
   152    298 11.000 |  2.787  1.568  0.677      48    107    118   0.651
   152    365 10.000 |  2.108  1.238  0.644      52    111    122   0.641
   152    453  9.000 |  1.688  1.064  0.644      52    112    127   0.665
   152    566  8.000 |  1.454  0.954  0.637      53    116    132   0.667
   152    704  7.000 |  1.139  0.812  0.622      57    123    139   0.638
   152    890  6.000 |  0.872  0.686  0.599      61    129    145   0.620
   152   1094  5.000 |  0.716  0.625  0.580      61    133    149   0.603
   152   1356  4.000 |  0.697  0.616  0.580      61    133    151   0.605
   152   1699  3.000 |  0.672  0.604  0.577      62    134    152   0.604
   152   2247  2.000 |  0.672  0.604  0.577      62    134    152   0.604
   152   2250  1.000 |  0.672  0.604  0.577      62    134    152   0.604
   152   2250  0.000 |  0.672  0.604  0.577      62    134    152   0.604
#
