# wkgb/1x8q_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    82     18 20.000 |  8.908  8.130 10.000       6     12     12   0.658
    82     24 19.000 |  8.566  7.631 10.000       9     15     15   0.595
    82     30 18.000 |  8.212  7.083 10.000      13     19     19   0.602
    82     34 17.000 |  7.962  6.749 10.000      14     21     21   0.593
    82     38 16.000 |  7.702  6.390 10.000      15     23     23   0.545
    82     55 15.000 |  6.776  5.246  5.162      18     28     29   0.550
    82     73 14.000 |  7.018  4.803  2.654      19     33     35   0.621
    82    105 13.000 |  5.094  3.334  1.404      22     39     44   0.660
    82    129 12.000 |  3.890  2.443  0.773      26     46     51   0.658
    82    165 11.000 |  3.190  1.940  0.723      28     51     58   0.658
    82    198 10.000 |  2.359  1.452  0.686      28     54     64   0.696
    82    255  9.000 |  1.824  1.171  0.653      30     57     68   0.671
    82    325  8.000 |  1.075  0.819  0.598      32     62     75   0.659
    82    424  7.000 |  0.993  0.763  0.591      32     65     78   0.648
    82    545  6.000 |  0.891  0.717  0.587      33     66     79   0.641
    82    708  5.000 |  0.785  0.682  0.587      33     66     80   0.647
    82    871  4.000 |  0.716  0.645  0.587      33     69     82   0.645
    82   1121  3.000 |  0.716  0.645  0.587      33     69     82   0.645
    82   1450  2.000 |  0.716  0.645  0.587      33     69     82   0.645
    82   1455  1.000 |  0.716  0.645  0.587      33     69     82   0.645
    82   1455  0.000 |  0.716  0.645  0.587      33     69     82   0.645
#
