# wkgb/4e3y_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   110     21 20.000 |  9.040  8.316 10.000      13     17     18   0.511
   110     32 19.000 |  8.545  7.586 10.000      16     21     23   0.565
   110     43 18.000 |  7.989  6.779 10.000      18     27     30   0.569
   110     52 17.000 |  7.562  6.253 10.000      18     30     33   0.623
   110     64 16.000 |  7.088  5.642  6.240      21     34     39   0.642
   110     82 15.000 |  6.718  5.015  4.265      24     40     45   0.619
   110    109 14.000 | 10.290  5.580  1.332      31     51     56   0.619
   110    132 13.000 |  6.012  3.525  0.895      38     60     66   0.590
   110    162 12.000 |  3.968  2.418  0.768      39     64     72   0.601
   110    199 11.000 |  3.141  1.816  0.649      41     73     83   0.597
   110    257 10.000 |  2.379  1.383  0.649      41     77     90   0.626
   110    330  9.000 |  1.991  1.193  0.649      41     79     93   0.644
   110    404  8.000 |  1.356  0.908  0.624      43     83     98   0.648
   110    505  7.000 |  1.090  0.802  0.624      43     85    101   0.667
   110    621  6.000 |  0.858  0.724  0.624      43     86    104   0.690
   110    782  5.000 |  0.775  0.683  0.624      43     89    108   0.683
   110   1000  4.000 |  0.759  0.674  0.624      43     90    109   0.674
   110   1267  3.000 |  0.759  0.674  0.624      43     90    109   0.674
   110   1626  2.000 |  0.735  0.659  0.624      43     92    110   0.659
   110   1626  1.000 |  0.735  0.659  0.624      43     92    110   0.659
   110   1626  0.000 |  0.735  0.659  0.624      43     92    110   0.659
#
