# wkgb/1jfb_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   184     37 20.000 |  9.001  8.290 10.000      16     21     27   0.671
   184     47 19.000 |  8.770  7.937 10.000      20     26     33   0.651
   184     65 18.000 |  8.251  7.135 10.000      27     37     45   0.665
   184     78 17.000 |  7.881  6.628 10.000      32     42     52   0.644
   184    101 16.000 |  7.417  5.959  7.966      38     50     61   0.620
   184    128 15.000 |  6.931  5.228  4.383      43     58     73   0.634
   184    172 14.000 |  7.509  4.620  1.468      50     75     92   0.663
   184    213 13.000 |  6.235  3.718  1.209      55     83    101   0.668
   184    265 12.000 |  4.281  2.594  0.878      63     96    119   0.661
   184    334 11.000 |  3.020  1.853  0.745      66    107    130   0.666
   184    421 10.000 |  2.213  1.419  0.712      67    114    141   0.667
   184    527  9.000 |  1.724  1.139  0.657      71    123    151   0.664
   184    682  8.000 |  1.318  0.903  0.628      74    131    165   0.680
   184    846  7.000 |  1.228  0.862  0.620      74    133    167   0.673
   184   1057  6.000 |  0.933  0.745  0.607      76    138    174   0.672
   184   1323  5.000 |  0.890  0.725  0.607      76    139    176   0.673
   184   1685  4.000 |  0.819  0.697  0.607      76    140    177   0.676
   184   2185  3.000 |  0.788  0.685  0.607      76    141    178   0.685
   184   2866  2.000 |  0.782  0.681  0.607      76    142    178   0.681
   184   2869  1.000 |  0.782  0.681  0.607      76    142    178   0.681
   184   2869  0.000 |  0.782  0.681  0.607      76    142    178   0.681
#
