# wkgb/3vla_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   177     46 20.000 |  8.772  7.964 10.000      14     25     31   0.657
   177     54 19.000 |  8.545  7.605 10.000      18     31     37   0.634
   177     73 18.000 |  8.030  6.874 10.000      22     38     47   0.645
   177     90 17.000 |  7.597  6.307 10.000      24     43     55   0.673
   177    114 16.000 |  6.977  5.505  5.659      32     52     65   0.692
   177    134 15.000 |  6.871  5.098  4.405      35     60     76   0.696
   177    172 14.000 |  9.841  5.567  1.812      37     67     87   0.712
   177    223 13.000 |  5.110  3.197  1.218      43     81    104   0.710
   177    270 12.000 |  3.252  2.111  0.900      50     95    119   0.700
   177    341 11.000 |  2.543  1.593  0.714      56    109    134   0.699
   177    408 10.000 |  2.258  1.415  0.700      56    113    140   0.699
   177    508  9.000 |  1.812  1.136  0.663      60    122    150   0.690
   177    626  8.000 |  1.406  0.941  0.636      64    131    156   0.670
   177    805  7.000 |  1.037  0.790  0.607      67    138    164   0.663
   177   1010  6.000 |  0.950  0.754  0.600      68    139    166   0.664
   177   1260  5.000 |  0.848  0.715  0.594      68    140    167   0.675
   177   1585  4.000 |  0.794  0.681  0.589      69    144    171   0.660
   177   1998  3.000 |  0.769  0.671  0.589      69    144    172   0.662
   177   2562  2.000 |  0.763  0.668  0.589      69    144    172   0.660
   177   2568  1.000 |  0.763  0.668  0.589      69    144    172   0.660
   177   2568  0.000 |  0.763  0.668  0.589      69    144    172   0.660
#
