# wkgb/4wee_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    43      6 20.000 |  9.307  8.773 10.000       3      5      5   0.482
    43      8 19.000 |  9.054  8.326 10.000       4      7      7   0.456
    43     13 18.000 |  8.467  7.473 10.000       5      9      9   0.447
    43     18 17.000 |  7.854  6.633 10.000       7     11     11   0.538
    43     22 16.000 |  7.555  6.283 10.000       7     11     11   0.538
    43     31 15.000 |  6.961  5.565  5.983       8     12     13   0.578
    43     40 14.000 |  8.802  6.183  4.943       9     13     14   0.570
    43     52 13.000 |  7.980  5.597  4.943       9     13     14   0.570
    43     76 12.000 |  4.181  3.022  1.735      12     18     20   0.646
    43    105 11.000 |  2.922  2.047  1.232      15     21     25   0.737
    43    133 10.000 |  2.265  1.609  0.742      16     23     27   0.767
    43    161  9.000 |  1.995  1.403  0.713      16     25     29   0.766
    43    221  8.000 |  1.365  0.977  0.574      18     29     35   0.696
    43    303  7.000 |  0.843  0.701  0.528      20     33     40   0.668
    43    389  6.000 |  0.799  0.671  0.528      20     34     41   0.637
    43    506  5.000 |  0.743  0.642  0.528      20     35     42   0.642
    43    652  4.000 |  0.717  0.628  0.528      20     36     43   0.628
    43    841  3.000 |  0.717  0.628  0.528      20     36     43   0.628
    43   1150  2.000 |  0.717  0.628  0.528      20     36     43   0.628
    43   1150  1.000 |  0.717  0.628  0.528      20     36     43   0.628
    43   1150  0.000 |  0.717  0.628  0.528      20     36     43   0.628
#
