# wkgb/3vor_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    75      6 20.000 |  9.706  9.528 10.000       2      2      2   0.206
    75      8 19.000 |  9.616  9.396 10.000       2      2      2   0.206
    75     14 18.000 |  9.263  8.756 10.000       6      7      7   0.368
    75     22 17.000 |  8.847  8.112 10.000       8     10     10   0.392
    75     29 16.000 |  8.392  7.511 10.000       8     11     11   0.438
    75     41 15.000 |  7.628  6.303  8.829      13     20     20   0.438
    75     61 14.000 |  7.497  5.481  4.304      15     26     27   0.479
    75     80 13.000 |  8.592  5.329  2.743      17     32     34   0.546
    75    105 12.000 |  5.186  3.212  0.986      18     38     42   0.621
    75    131 11.000 |  3.548  2.166  0.767      21     44     48   0.632
    75    171 10.000 |  1.951  1.291  0.701      22     50     58   0.674
    75    223  9.000 |  1.395  1.000  0.640      22     53     63   0.692
    75    291  8.000 |  1.036  0.810  0.615      24     57     67   0.698
    75    376  7.000 |  0.843  0.721  0.596      25     59     70   0.681
    75    485  6.000 |  0.784  0.684  0.596      25     62     73   0.662
    75    622  5.000 |  0.739  0.656  0.586      26     63     74   0.656
    75    790  4.000 |  0.739  0.656  0.586      26     63     74   0.656
    75    981  3.000 |  0.739  0.656  0.586      26     63     74   0.656
    75   1295  2.000 |  0.739  0.656  0.586      26     63     74   0.656
    75   1295  1.000 |  0.739  0.656  0.586      26     63     74   0.656
    75   1295  0.000 |  0.739  0.656  0.586      26     63     74   0.656
#
