# wkgb/1c7k_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    34     12 20.000 |  8.106  6.825 10.000       5     10     10   0.478
    34     13 19.000 |  7.922  6.538 10.000       6     11     11   0.456
    34     21 18.000 |  6.835  5.239  4.983       8     13     13   0.538
    34     28 17.000 |  6.197  4.234  1.994      11     16     16   0.484
    34     34 16.000 |  7.099  4.330  0.967      12     17     18   0.506
    34     52 15.000 |  3.872  2.374  0.770      12     19     23   0.559
    34     62 14.000 |  3.759  2.326  0.770      12     19     23   0.559
    34     76 13.000 |  3.253  1.967  0.721      13     20     24   0.544
    34    105 12.000 |  2.520  1.475  0.663      13     23     27   0.565
    34    127 11.000 |  2.498  1.438  0.663      13     24     28   0.575
    34    170 10.000 |  1.949  1.142  0.626      13     25     29   0.578
    34    210  9.000 |  1.531  0.906  0.601      15     27     31   0.560
    34    263  8.000 |  1.364  0.830  0.601      15     27     31   0.602
    34    323  7.000 |  0.782  0.636  0.578      16     28     32   0.584
    34    416  6.000 |  0.782  0.636  0.578      16     28     32   0.584
    34    507  5.000 |  0.782  0.636  0.578      16     28     32   0.584
    34    632  4.000 |  0.680  0.587  0.578      16     29     33   0.587
    34    839  3.000 |  0.680  0.587  0.578      16     29     33   0.587
    34   1071  2.000 |  0.680  0.587  0.578      16     29     33   0.587
    34   1073  1.000 |  0.680  0.587  0.578      16     29     33   0.587
    34   1073  0.000 |  0.680  0.587  0.578      16     29     33   0.587
#
