# wkgb/2ddx_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   153     30 20.000 |  9.002  8.280 10.000      11     18     21   0.770
   153     37 19.000 |  8.802  8.005 10.000      12     20     23   0.746
   153     51 18.000 |  8.390  7.393 10.000      13     26     31   0.744
   153     65 17.000 |  7.872  6.640 10.000      16     34     39   0.770
   153     94 16.000 |  7.259  5.694  5.807      24     45     54   0.714
   153    113 15.000 |  7.123  5.222  3.277      26     51     61   0.718
   153    143 14.000 |  9.464  5.699  1.771      28     58     71   0.719
   153    184 13.000 |  7.340  4.144  1.208      35     68     85   0.720
   153    225 12.000 |  4.340  2.710  1.096      37     75     93   0.714
   153    280 11.000 |  3.201  2.008  0.779      43     87    108   0.704
   153    336 10.000 |  2.551  1.589  0.696      48     95    117   0.693
   153    431  9.000 |  1.995  1.254  0.667      51    102    124   0.691
   153    550  8.000 |  1.487  0.961  0.624      54    114    135   0.674
   153    684  7.000 |  1.182  0.833  0.618      56    119    140   0.677
   153    860  6.000 |  1.004  0.766  0.616      57    120    143   0.683
   153   1055  5.000 |  0.940  0.733  0.582      58    123    146   0.668
   153   1333  4.000 |  0.778  0.678  0.580      59    125    148   0.667
   153   1633  3.000 |  0.757  0.669  0.580      59    126    149   0.669
   153   2068  2.000 |  0.755  0.668  0.580      59    126    150   0.668
   153   2072  1.000 |  0.755  0.668  0.580      59    126    150   0.668
   153   2072  0.000 |  0.755  0.668  0.580      59    126    150   0.668
#
