# wkgb/1mc2_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    54      7 20.000 |  9.360  8.903 10.000       2      4      4   0.733
    54     12 19.000 |  8.862  8.071 10.000       5      7      7   0.674
    54     14 18.000 |  8.716  7.893 10.000       5      7      7   0.674
    54     22 17.000 |  7.914  6.747 10.000       7     11     12   0.690
    54     28 16.000 |  7.446  6.195  8.040       8     12     14   0.689
    54     34 15.000 |  7.050  5.818  6.385       8     12     15   0.736
    54     41 14.000 |  6.653  5.223  5.726      10     14     17   0.679
    54     50 13.000 |  8.613  5.627  3.529      14     18     21   0.613
    54     68 12.000 |  5.116  3.509  1.591      17     22     27   0.646
    54     98 11.000 |  3.171  2.120  0.909      20     28     34   0.633
    54    124 10.000 |  2.678  1.756  0.767      20     31     37   0.636
    54    155  9.000 |  2.353  1.502  0.694      21     34     40   0.638
    54    207  8.000 |  1.984  1.254  0.622      24     37     43   0.593
    54    265  7.000 |  1.395  0.949  0.588      25     39     46   0.622
    54    333  6.000 |  1.091  0.767  0.547      26     43     50   0.605
    54    423  5.000 |  0.886  0.691  0.547      26     44     51   0.604
    54    529  4.000 |  0.813  0.662  0.547      26     44     52   0.618
    54    726  3.000 |  0.710  0.617  0.547      26     45     53   0.617
    54   1026  2.000 |  0.710  0.617  0.547      26     45     53   0.617
    54   1026  1.000 |  0.710  0.617  0.547      26     45     53   0.617
    54   1026  0.000 |  0.710  0.617  0.547      26     45     53   0.617
#
