# wkgb/2rbk_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   102     22 20.000 |  9.024  8.326 10.000       9     12     16   0.602
   102     27 19.000 |  8.798  8.005 10.000      10     14     18   0.599
   102     32 18.000 |  8.580  7.663 10.000      11     17     21   0.599
   102     40 17.000 |  8.447  7.492 10.000      11     17     21   0.647
   102     46 16.000 |  8.230  7.174 10.000      11     18     23   0.680
   102     62 15.000 |  7.830  6.381  8.434      14     25     31   0.696
   102     76 14.000 |  8.083  6.097  5.614      18     31     38   0.674
   102    101 13.000 | 11.742  6.964  3.200      18     37     45   0.719
   102    136 12.000 |  5.749  3.757  1.379      22     45     53   0.643
   102    170 11.000 |  3.929  2.555  0.974      26     52     61   0.643
   102    214 10.000 |  3.232  1.977  0.821      27     60     71   0.661
   102    279  9.000 |  2.066  1.343  0.739      33     67     80   0.645
   102    361  8.000 |  1.508  1.028  0.676      36     73     86   0.666
   102    465  7.000 |  1.230  0.870  0.645      38     77     92   0.636
   102    602  6.000 |  0.976  0.760  0.640      38     80     95   0.652
   102    771  5.000 |  0.809  0.690  0.640      38     81     99   0.669
   102   1007  4.000 |  0.799  0.684  0.640      38     81    100   0.663
   102   1326  3.000 |  0.780  0.678  0.640      38     81    100   0.662
   102   1751  2.000 |  0.777  0.676  0.640      38     81    100   0.660
   102   1751  1.000 |  0.777  0.676  0.640      38     81    100   0.660
   102   1751  0.000 |  0.777  0.676  0.640      38     81    100   0.660
#
