# wkgb/1ga6_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   121     41 20.000 |  8.398  7.425 10.000       8     21     25   0.726
   121     50 19.000 |  8.021  6.906 10.000      10     25     29   0.735
   121     59 18.000 |  7.724  6.511 10.000      13     30     34   0.677
   121     76 17.000 |  7.151  5.669  6.713      20     40     44   0.617
   121     95 16.000 |  7.328  5.397  4.857      22     44     50   0.644
   121    124 15.000 |  8.970  5.368  1.673      28     52     59   0.656
   121    153 14.000 |  5.327  3.386  0.998      33     61     66   0.624
   121    192 13.000 |  3.911  2.385  0.770      36     71     76   0.623
   121    239 12.000 |  3.170  1.811  0.732      40     80     86   0.608
   121    303 11.000 |  2.315  1.389  0.627      45     88     94   0.603
   121    368 10.000 |  1.744  1.110  0.614      47     91     98   0.619
   121    451  9.000 |  1.331  0.887  0.585      51     97    104   0.609
   121    575  8.000 |  1.005  0.753  0.563      53    102    108   0.597
   121    713  7.000 |  0.840  0.675  0.545      54    106    113   0.586
   121    872  6.000 |  0.815  0.662  0.545      54    107    114   0.588
   121   1078  5.000 |  0.790  0.649  0.545      54    108    115   0.588
   121   1363  4.000 |  0.731  0.618  0.542      55    110    117   0.587
   121   1671  3.000 |  0.725  0.614  0.542      55    111    117   0.584
   121   2112  2.000 |  0.716  0.610  0.542      55    111    118   0.579
   121   2115  1.000 |  0.716  0.610  0.542      55    111    118   0.579
   121   2115  0.000 |  0.716  0.610  0.542      55    111    118   0.579
#
