# wkgb/1g66_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    71     14 20.000 |  9.071  8.450 10.000       3      7      9   0.788
    71     18 19.000 |  8.869  8.165 10.000       3      8     10   0.785
    71     24 18.000 |  8.504  7.652 10.000       3     10     12   0.774
    71     33 17.000 |  8.016  6.970 10.000       5     13     16   0.732
    71     41 16.000 |  7.639  6.312  8.907       6     15     21   0.735
    71     59 15.000 |  7.657  5.525  3.949      10     20     28   0.745
    71     83 14.000 |  6.738  4.547  2.091      11     24     34   0.749
    71    108 13.000 |  4.666  3.179  1.441      13     28     39   0.756
    71    129 12.000 |  3.806  2.593  1.116      14     31     42   0.762
    71    169 11.000 |  2.547  1.782  0.927      16     37     47   0.797
    71    191 10.000 |  2.215  1.553  0.858      17     38     50   0.800
    71    231  9.000 |  1.845  1.295  0.831      18     42     54   0.809
    71    294  8.000 |  1.421  1.061  0.784      19     46     58   0.780
    71    379  7.000 |  1.302  0.974  0.769      19     49     60   0.763
    71    479  6.000 |  1.061  0.850  0.716      20     53     64   0.726
    71    576  5.000 |  0.895  0.763  0.649      20     55     68   0.729
    71    738  4.000 |  0.797  0.718  0.649      20     57     70   0.718
    71    953  3.000 |  0.787  0.713  0.649      20     57     70   0.713
    71   1252  2.000 |  0.787  0.713  0.649      20     57     70   0.713
    71   1254  1.000 |  0.787  0.713  0.649      20     57     70   0.713
    71   1254  0.000 |  0.787  0.713  0.649      20     57     70   0.713
#
