# wkgb/1nwz_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    40      2 20.000 |  9.747  9.511 10.000       2      2      2   0.222
    40      3 19.000 |  9.629  9.334 10.000       2      2      2   0.222
    40      7 18.000 |  9.157  8.578 10.000       2      4      4   0.443
    40     15 17.000 |  8.293  7.402 10.000       2      5      7   0.667
    40     21 16.000 |  7.955  6.664 10.000       3      7     10   0.699
    40     25 15.000 |  8.293  6.539  7.254       4      9     12   0.685
    40     35 14.000 |  9.506  6.392  3.572       6     15     18   0.657
    40     47 13.000 |  7.528  4.897  2.977       6     15     18   0.657
    40     60 12.000 |  5.060  3.601  2.148       6     16     20   0.714
    40     86 11.000 |  3.549  2.409  1.012       8     20     24   0.682
    40    108 10.000 |  3.383  2.235  0.889       9     22     26   0.675
    40    147  9.000 |  2.409  1.641  0.861       9     23     28   0.686
    40    200  8.000 |  1.896  1.360  0.826       9     25     30   0.684
    40    268  7.000 |  1.520  1.009  0.740      11     30     36   0.675
    40    356  6.000 |  1.199  0.796  0.712      12     33     39   0.659
    40    453  5.000 |  1.199  0.796  0.712      12     33     39   0.659
    40    560  4.000 |  1.199  0.796  0.712      12     33     39   0.659
    40    720  3.000 |  0.778  0.693  0.712      12     33     39   0.693
    40    925  2.000 |  0.778  0.693  0.712      12     33     39   0.693
    40    925  1.000 |  0.778  0.693  0.712      12     33     39   0.693
    40    925  0.000 |  0.778  0.693  0.712      12     33     39   0.693
#
