# wkgb/3ql9_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    54      3 20.000 |  9.721  9.494 10.000       1      1      3   0.883
    54      4 19.000 |  9.665  9.427 10.000       1      1      3   0.883
    54      5 18.000 |  9.594  9.338 10.000       1      1      3   0.883
    54      9 17.000 |  9.247  8.752 10.000       3      4      6   0.717
    54     16 16.000 |  8.703  7.974 10.000       3      5      7   0.876
    54     21 15.000 |  8.274  7.296 10.000       3      9     11   0.788
    54     26 14.000 |  7.783  6.657 10.000       4     10     13   0.782
    54     35 13.000 |  7.517  6.055  6.358       5     14     17   0.747
    54     48 12.000 |  9.443  6.155  3.958       5     16     19   0.815
    54     63 11.000 |  8.513  5.014  1.770       8     20     24   0.801
    54     94 10.000 |  3.989  2.566  0.919      11     28     33   0.738
    54    130  9.000 |  2.591  1.706  0.840      14     31     37   0.753
    54    172  8.000 |  2.236  1.414  0.751      16     34     41   0.743
    54    236  7.000 |  1.450  1.047  0.738      16     36     43   0.770
    54    326  6.000 |  0.970  0.796  0.686      19     40     49   0.747
    54    433  5.000 |  0.814  0.712  0.661      20     42     51   0.712
    54    582  4.000 |  0.814  0.712  0.661      20     42     51   0.712
    54    780  3.000 |  0.814  0.712  0.661      20     42     51   0.712
    54   1045  2.000 |  0.785  0.697  0.661      20     42     52   0.697
    54   1045  1.000 |  0.785  0.697  0.661      20     42     52   0.697
    54   1045  0.000 |  0.785  0.697  0.661      20     42     52   0.697
#
