# wkgb/4bj0_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    73      9 20.000 |  9.432  8.985 10.000       5      7      7   0.323
    73     13 19.000 |  9.164  8.536 10.000       7     10     10   0.348
    73     22 18.000 |  8.618  7.704 10.000      10     14     14   0.456
    73     27 17.000 |  8.298  7.219 10.000      12     17     17   0.438
    73     37 16.000 |  7.871  6.653 10.000      12     18     18   0.513
    73     53 15.000 |  7.247  5.585  5.764      15     24     25   0.574
    73     70 14.000 |  9.113  5.906  4.349      17     27     29   0.576
    73     95 13.000 |  5.204  3.409  1.073      21     36     39   0.606
    73    121 12.000 |  3.561  2.311  0.668      24     41     45   0.612
    73    147 11.000 |  2.934  1.786  0.581      27     47     52   0.588
    73    176 10.000 |  2.208  1.317  0.555      29     52     57   0.588
    73    224  9.000 |  1.707  1.011  0.543      31     56     62   0.593
    73    275  8.000 |  1.309  0.836  0.543      31     58     65   0.601
    73    362  7.000 |  1.164  0.771  0.532      32     59     66   0.599
    73    466  6.000 |  1.071  0.716  0.532      32     60     69   0.581
    73    589  5.000 |  0.782  0.640  0.532      32     60     70   0.591
    73    727  4.000 |  0.728  0.619  0.532      32     60     71   0.600
    73    915  3.000 |  0.702  0.605  0.532      32     61     72   0.586
    73   1202  2.000 |  0.658  0.583  0.532      32     63     73   0.583
    73   1202  1.000 |  0.658  0.583  0.532      32     63     73   0.583
    73   1202  0.000 |  0.658  0.583  0.532      32     63     73   0.583
#
