# wkgb/2a6z_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   107     21 20.000 |  8.988  8.224 10.000      11     15     19   0.619
   107     25 19.000 |  8.780  7.880 10.000      12     17     23   0.651
   107     34 18.000 |  8.320  7.179 10.000      15     22     30   0.649
   107     42 17.000 |  7.945  6.617 10.000      16     25     37   0.694
   107     57 16.000 |  7.160  5.634  7.499      18     30     44   0.725
   107     75 15.000 |  6.388  4.682  1.973      22     38     52   0.709
   107     98 14.000 |  7.223  4.442  1.270      25     42     57   0.719
   107    126 13.000 |  6.366  3.656  1.101      27     48     65   0.689
   107    168 12.000 |  3.506  2.228  0.896      29     56     74   0.712
   107    205 11.000 |  2.942  1.879  0.879      30     59     78   0.714
   107    253 10.000 |  2.438  1.535  0.799      31     65     84   0.701
   107    315  9.000 |  1.847  1.187  0.709      32     69     91   0.732
   107    407  8.000 |  1.271  0.931  0.686      34     74     97   0.707
   107    512  7.000 |  1.043  0.820  0.639      35     78    100   0.704
   107    626  6.000 |  0.935  0.754  0.637      37     81    103   0.694
   107    776  5.000 |  0.846  0.725  0.637      37     81    105   0.698
   107    969  4.000 |  0.846  0.725  0.637      37     81    105   0.698
   107   1222  3.000 |  0.837  0.719  0.637      37     81    106   0.691
   107   1603  2.000 |  0.837  0.718  0.637      37     81    106   0.691
   107   1607  1.000 |  0.837  0.718  0.637      37     81    106   0.691
   107   1607  0.000 |  0.837  0.718  0.637      37     81    106   0.691
#
