# wkgb/2vxn_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    94     11 20.000 |  9.454  9.048 10.000       4      8      8   0.524
    94     17 19.000 |  9.160  8.596 10.000       6     10     11   0.575
    94     23 18.000 |  8.822  8.086 10.000       7     11     13   0.614
    94     32 17.000 |  8.341  7.400 10.000       9     14     17   0.675
    94     40 16.000 |  7.999  6.924 10.000      11     16     20   0.671
    94     55 15.000 |  7.304  5.995  6.928      13     23     28   0.707
    94     72 14.000 |  6.787  5.339  4.992      14     26     31   0.725
    94    100 13.000 |  8.204  5.364  3.660      17     32     38   0.680
    94    136 12.000 |  5.095  3.386  1.311      22     40     50   0.711
    94    179 11.000 |  3.392  2.357  1.138      26     45     56   0.698
    94    221 10.000 |  2.945  1.954  0.909      28     50     63   0.686
    94    291  9.000 |  2.322  1.496  0.706      30     58     72   0.676
    94    363  8.000 |  1.861  1.239  0.671      31     62     78   0.673
    94    460  7.000 |  1.593  1.065  0.657      33     65     82   0.678
    94    593  6.000 |  1.338  0.942  0.649      33     67     85   0.686
    94    763  5.000 |  1.001  0.801  0.639      34     68     88   0.702
    94    984  4.000 |  0.951  0.778  0.639      34     69     89   0.707
    94   1239  3.000 |  0.840  0.721  0.610      35     71     91   0.699
    94   1641  2.000 |  0.840  0.721  0.610      35     71     91   0.699
    94   1644  1.000 |  0.840  0.721  0.610      35     71     91   0.699
    94   1644  0.000 |  0.840  0.721  0.610      35     71     91   0.699
#
