# wkgb/4ce8_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    52     10 20.000 |  9.192  8.718 10.000       2      4      4   0.799
    52     12 19.000 |  8.982  8.359 10.000       3      5      6   0.757
    52     16 18.000 |  8.586  7.728 10.000       6      8      9   0.634
    52     21 17.000 |  8.105  7.090 10.000       6      9     11   0.687
    52     23 16.000 |  7.910  6.833 10.000       6      9     12   0.725
    52     29 15.000 |  7.352  6.145  7.503       8     11     14   0.692
    52     39 14.000 |  6.679  5.354  5.233       8     11     16   0.774
    52     52 13.000 |  9.986  6.379  3.484      10     15     21   0.785
    52     71 12.000 |  6.174  3.974  1.699      12     17     25   0.849
    52     92 11.000 |  4.065  2.870  1.448      13     18     27   0.847
    52    123 10.000 |  2.595  1.789  1.092      16     23     35   0.811
    52    154  9.000 |  2.128  1.529  1.045      17     24     37   0.806
    52    207  8.000 |  1.466  1.069  0.802      20     30     45   0.754
    52    263  7.000 |  1.365  0.992  0.802      20     33     47   0.754
    52    329  6.000 |  1.124  0.887  0.802      20     34     48   0.781
    52    421  5.000 |  0.866  0.762  0.790      21     35     51   0.762
    52    533  4.000 |  0.852  0.752  0.790      21     35     51   0.752
    52    667  3.000 |  0.848  0.749  0.790      21     35     51   0.749
    52    896  2.000 |  0.848  0.749  0.790      21     35     51   0.749
    52    898  1.000 |  0.848  0.749  0.790      21     35     51   0.749
    52    898  0.000 |  0.848  0.749  0.790      21     35     51   0.749
#
