# wkgb/2jfr_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    80     31 20.000 |  8.003  6.859 10.000       9     15     18   0.648
    80     39 19.000 |  7.459  6.127 10.000       9     20     24   0.682
    80     46 18.000 |  7.149  5.711  6.177       9     22     27   0.694
    80     59 17.000 |  6.576  4.843  2.500      11     26     34   0.740
    80     69 16.000 |  7.066  4.850  2.075      12     28     36   0.759
    80     88 15.000 |  7.852  4.611  1.237      14     35     43   0.735
    80    106 14.000 |  5.406  3.204  0.974      14     40     49   0.751
    80    124 13.000 |  4.888  2.888  0.926      15     41     50   0.746
    80    161 12.000 |  2.741  1.815  0.849      18     47     56   0.713
    80    195 11.000 |  2.246  1.479  0.754      20     51     61   0.714
    80    233 10.000 |  1.964  1.301  0.722      21     53     63   0.718
    80    293  9.000 |  1.574  1.060  0.707      22     59     69   0.719
    80    379  8.000 |  1.184  0.894  0.699      24     61     72   0.717
    80    478  7.000 |  1.050  0.826  0.692      25     62     74   0.719
    80    610  6.000 |  0.806  0.719  0.673      26     65     77   0.719
    80    772  5.000 |  0.791  0.710  0.673      26     66     78   0.710
    80    961  4.000 |  0.791  0.710  0.673      26     66     78   0.710
    80   1234  3.000 |  0.784  0.706  0.673      26     66     78   0.706
    80   1612  2.000 |  0.780  0.704  0.673      26     66     78   0.704
    80   1615  1.000 |  0.780  0.704  0.673      26     66     78   0.704
    80   1615  0.000 |  0.780  0.704  0.673      26     66     78   0.704
#
