# wkgb/3qpa_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    73     14 20.000 |  9.137  8.519 10.000       4      7     10   0.791
    73     17 19.000 |  9.051  8.378 10.000       4      8     11   0.800
    73     21 18.000 |  8.834  8.055 10.000       5      9     12   0.752
    73     28 17.000 |  8.453  7.514 10.000       7     12     15   0.719
    73     34 16.000 |  8.161  7.130 10.000       7     12     15   0.788
    73     54 15.000 |  7.305  5.766  5.338      11     18     22   0.774
    73     77 14.000 |  9.992  6.112  3.594      15     23     29   0.745
    73     94 13.000 |  5.589  3.894  2.676      16     25     32   0.741
    73    119 12.000 |  4.174  2.997  1.768      18     28     35   0.783
    73    158 11.000 |  2.962  2.033  1.033      20     36     45   0.794
    73    187 10.000 |  2.702  1.865  0.989      21     38     48   0.757
    73    240  9.000 |  1.981  1.329  0.895      23     46     56   0.745
    73    296  8.000 |  1.564  1.069  0.715      25     51     61   0.747
    73    381  7.000 |  1.145  0.892  0.699      26     53     63   0.740
    73    484  6.000 |  1.061  0.850  0.699      26     53     65   0.739
    73    613  5.000 |  0.882  0.759  0.695      27     55     68   0.740
    73    783  4.000 |  0.839  0.734  0.695      27     56     69   0.734
    73    998  3.000 |  0.813  0.718  0.695      27     57     70   0.718
    73   1284  2.000 |  0.812  0.718  0.695      27     57     70   0.718
    73   1284  1.000 |  0.812  0.718  0.695      27     57     70   0.718
    73   1284  0.000 |  0.812  0.718  0.695      27     57     70   0.718
#
