# wkgb/3g46_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    56      3 20.000 |  9.729  9.483 10.000       3      3      3   0.348
    56      5 19.000 |  9.544  9.133 10.000       5      5      5   0.290
    56      7 18.000 |  9.391  8.897 10.000       5      6      6   0.356
    56      9 17.000 |  9.278  8.718 10.000       5      7      7   0.435
    56     16 16.000 |  8.816  8.092 10.000       5      8      8   0.504
    56     23 15.000 |  8.334  7.237 10.000       8     13     13   0.483
    56     33 14.000 |  7.820  6.508  8.540       9     14     14   0.577
    56     49 13.000 |  8.896  5.958  3.906      11     20     21   0.600
    56     58 12.000 | 10.909  6.343  2.205      11     23     25   0.660
    56     82 11.000 |  5.263  3.079  1.006      13     28     32   0.660
    56    110 10.000 |  3.113  1.936  0.911      15     30     35   0.699
    56    155  9.000 |  2.725  1.719  0.695      17     32     38   0.689
    56    212  8.000 |  1.924  1.296  0.666      17     35     43   0.656
    56    286  7.000 |  1.222  0.896  0.647      17     40     49   0.651
    56    380  6.000 |  1.138  0.842  0.640      18     41     50   0.670
    56    497  5.000 |  1.006  0.770  0.640      18     43     52   0.675
    56    628  4.000 |  1.006  0.770  0.640      18     43     52   0.675
    56    830  3.000 |  0.815  0.706  0.640      18     44     53   0.679
    56   1147  2.000 |  0.765  0.677  0.623      18     45     54   0.677
    56   1147  1.000 |  0.765  0.677  0.623      18     45     54   0.677
    56   1147  0.000 |  0.765  0.677  0.623      18     45     54   0.677
#
