# wkgb/2pnd_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    59      7 20.000 |  9.397  8.937 10.000       2      3      5   1.036
    59      9 19.000 |  9.218  8.638 10.000       2      3      7   1.069
    59     13 18.000 |  8.933  8.283 10.000       2      3      7   1.069
    59     18 17.000 |  8.619  7.832 10.000       4      5      9   0.958
    59     27 16.000 |  7.978  6.917 10.000       7      9     13   0.837
    59     35 15.000 |  7.467  6.264  7.904       8     11     16   0.815
    59     47 14.000 |  6.804  5.305  4.866       8     14     20   0.910
    59     61 13.000 |  9.083  5.703  1.954      11     18     27   0.886
    59     79 12.000 |  4.688  3.145  1.312      13     24     33   0.806
    59     99 11.000 |  2.992  2.007  1.046      17     29     38   0.776
    59    132 10.000 |  2.421  1.602  0.845      18     31     43   0.762
    59    169  9.000 |  1.919  1.270  0.740      20     35     48   0.755
    59    212  8.000 |  1.367  1.014  0.708      21     36     51   0.750
    59    282  7.000 |  1.080  0.862  0.692      21     38     54   0.774
    59    366  6.000 |  0.988  0.829  0.692      21     38     54   0.793
    59    476  5.000 |  0.897  0.772  0.649      22     40     55   0.772
    59    609  4.000 |  0.865  0.747  0.625      23     41     56   0.747
    59    836  3.000 |  0.863  0.746  0.625      23     41     56   0.746
    59   1137  2.000 |  0.845  0.732  0.625      23     42     57   0.732
    59   1138  1.000 |  0.845  0.732  0.625      23     42     57   0.732
    59   1138  0.000 |  0.845  0.732  0.625      23     42     57   0.732
#
