# 3drism/4bj0_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    73      4 16.000 |  9.722  9.467 10.000       3      4      4   0.267
    73      6 15.000 |  9.581  9.209 10.000       4      6      6   0.376
    73      7 14.000 |  9.509  9.079 10.000       4      7      7   0.397
    73     13 13.000 |  9.150  8.492 10.000       6     10     11   0.486
    73     18 12.000 |  8.881  8.094 10.000       7     12     13   0.485
    73     28 11.000 |  8.266  7.200 10.000      11     17     18   0.459
    73     41 10.000 |  7.419  6.006  8.510      12     22     25   0.634
    73     53  9.000 |  7.009  5.267  5.179      14     29     32   0.625
    73     79  8.000 |  5.836  3.649  0.985      20     37     41   0.609
    73    119  7.000 |  3.163  2.102  0.836      21     41     47   0.687
    73    179  6.000 |  1.880  1.220  0.749      24     48     57   0.729
    73    276  5.000 |  1.428  0.999  0.749      24     49     59   0.751
    73    416  4.000 |  1.201  0.871  0.728      24     51     64   0.744
    73    574  3.000 |  1.193  0.866  0.728      24     51     64   0.760
    73    769  2.000 |  1.168  0.861  0.728      24     51     64   0.760
    73    907  1.000 |  1.168  0.861  0.728      24     51     64   0.760
    73    907  0.000 |  1.168  0.861  0.728      24     51     64   0.760
    73    907 -1.000 |  1.168  0.861  0.728      24     51     64   0.760
    73    907 -2.000 |  1.168  0.861  0.728      24     51     64   0.760
#
