# 3drism/3bwh_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    74      6 16.000 |  9.720  9.604 10.000       1      1      1   0.225
    74      6 15.000 |  9.720  9.604 10.000       1      1      1   0.225
    74     14 14.000 |  9.321  9.017 10.000       1      3      3   0.590
    74     20 13.000 |  8.890  8.259 10.000       6      9      9   0.478
    74     30 12.000 |  8.348  7.413 10.000       7     13     14   0.631
    74     39 11.000 |  7.812  6.698 10.000       9     16     17   0.606
    74     59 10.000 |  7.004  5.534  5.354      12     21     22   0.705
    74     89  9.000 |  7.152  4.962  3.962      15     28     32   0.716
    74    135  8.000 |  4.087  2.738  1.110      19     35     44   0.754
    74    199  7.000 |  2.392  1.563  0.790      21     44     55   0.759
    74    289  6.000 |  1.372  1.039  0.772      23     47     61   0.777
    74    424  5.000 |  0.987  0.828  0.696      26     51     66   0.774
    74    608  4.000 |  0.901  0.789  0.696      26     51     68   0.789
    74    829  3.000 |  0.885  0.778  0.696      26     52     69   0.778
    74   1101  2.000 |  0.885  0.778  0.696      26     52     69   0.778
    74   1263  1.000 |  0.885  0.778  0.696      26     52     69   0.778
    74   1263  0.000 |  0.885  0.778  0.696      26     52     69   0.778
    74   1263 -1.000 |  0.885  0.778  0.696      26     52     69   0.778
    74   1263 -2.000 |  0.885  0.778  0.696      26     52     69   0.778
#
