# 3drism/1ga6_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   121     10 16.000 |  9.590  9.271 10.000       5      7      7   0.434
   121     12 15.000 |  9.510  9.143 10.000       5      8      8   0.464
   121     16 14.000 |  9.394  8.957 10.000       5     10     10   0.501
   121     24 13.000 |  9.122  8.562 10.000       6     12     13   0.556
   121     34 12.000 |  8.717  7.981 10.000       7     15     16   0.564
   121     50 11.000 |  8.317  7.333 10.000      12     21     22   0.546
   121     68 10.000 |  7.547  6.276  8.118      15     27     29   0.572
   121    102  9.000 |  6.989  5.235  4.731      19     37     41   0.599
   121    151  8.000 |  4.590  3.277  1.756      24     53     59   0.627
   121    215  7.000 |  2.926  2.042  0.917      26     63     74   0.682
   121    326  6.000 |  1.930  1.345  0.767      28     73     91   0.729
   121    497  5.000 |  1.202  0.931  0.707      30     84    106   0.731
   121    730  4.000 |  1.186  0.921  0.707      30     84    107   0.722
   121    985  3.000 |  1.117  0.878  0.704      30     85    110   0.728
   121   1286  2.000 |  1.117  0.878  0.704      30     85    110   0.728
   121   1513  1.000 |  1.117  0.878  0.704      30     85    110   0.728
   121   1513  0.000 |  1.117  0.878  0.704      30     85    110   0.728
   121   1513 -1.000 |  1.117  0.878  0.704      30     85    110   0.728
   121   1513 -2.000 |  1.117  0.878  0.704      30     85    110   0.728
#
