# 3drism/2vxn_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    94      8 16.000 |  9.566  9.178 10.000       7      8      8   0.337
    94     11 15.000 |  9.428  8.945 10.000       8     10     10   0.345
    94     17 14.000 |  9.216  8.625 10.000       9     11     12   0.416
    94     21 13.000 |  9.006  8.286 10.000      10     14     15   0.461
    94     24 12.000 |  8.857  8.048 10.000      12     16     17   0.443
    94     33 11.000 |  8.447  7.325 10.000      14     24     25   0.494
    94     46 10.000 |  7.921  6.618 10.000      14     27     28   0.524
    94     68  9.000 |  7.644  5.647  5.026      20     35     40   0.583
    94    103  8.000 |  8.195  4.856  1.972      25     41     46   0.590
    94    174  7.000 |  2.983  1.968  0.791      33     55     60   0.600
    94    274  6.000 |  1.924  1.243  0.608      38     66     72   0.648
    94    425  5.000 |  1.215  0.901  0.608      38     70     79   0.649
    94    596  4.000 |  1.130  0.858  0.608      38     72     80   0.649
    94    824  3.000 |  1.043  0.813  0.608      38     73     82   0.656
    94   1092  2.000 |  1.034  0.808  0.608      38     73     82   0.671
    94   1249  1.000 |  1.034  0.808  0.608      38     73     82   0.671
    94   1249  0.000 |  1.034  0.808  0.608      38     73     82   0.671
    94   1249 -1.000 |  1.034  0.808  0.608      38     73     82   0.671
    94   1249 -2.000 |  1.034  0.808  0.608      38     73     82   0.671
#
