# 3drism/2v1m_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    73      2 16.000 |  9.862  9.736 10.000       2      2      2   0.351
    73      3 15.000 |  9.799  9.642 10.000       2      2      2   0.351
    73      7 14.000 |  9.559  9.253 10.000       4      4      4   0.349
    73      9 13.000 |  9.460  9.120 10.000       4      4      4   0.349
    73     15 12.000 |  9.049  8.445 10.000       7      7      8   0.472
    73     23 11.000 |  8.483  7.532 10.000      10     14     15   0.483
    73     43 10.000 |  6.918  5.393  6.025      17     26     27   0.561
    73     57  9.000 |  5.920  4.346  3.146      20     30     31   0.550
    73     84  8.000 |  4.894  3.252  1.377      22     34     37   0.618
    73    130  7.000 |  2.995  2.010  0.920      24     40     47   0.654
    73    197  6.000 |  2.020  1.450  0.865      24     43     52   0.679
    73    293  5.000 |  1.651  1.201  0.815      26     46     57   0.707
    73    428  4.000 |  1.195  0.953  0.740      27     48     60   0.753
    73    586  3.000 |  1.189  0.949  0.740      27     48     60   0.769
    73    775  2.000 |  1.160  0.927  0.740      27     49     62   0.767
    73    897  1.000 |  1.160  0.927  0.740      27     49     62   0.767
    73    897  0.000 |  1.160  0.927  0.740      27     49     62   0.767
    73    897 -1.000 |  1.160  0.927  0.740      27     49     62   0.767
    73    897 -2.000 |  1.160  0.927  0.740      27     49     62   0.767
#
