# 3drism/4nsv_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   122     11 16.000 |  9.549  9.171 10.000       8      9     10   0.433
   122     14 15.000 |  9.430  8.988 10.000       8     10     11   0.477
   122     23 14.000 |  9.077  8.418 10.000      11     16     17   0.488
   122     31 13.000 |  8.751  7.894 10.000      13     21     23   0.613
   122     43 12.000 |  8.216  7.108 10.000      17     27     31   0.635
   122     55 11.000 |  7.652  6.277 10.000      21     35     41   0.660
   122     70 10.000 |  7.043  5.503  6.183      24     41     49   0.661
   122     90  9.000 |  6.017  4.328  1.449      29     52     62   0.667
   122    116  8.000 |  5.892  3.619  1.114      33     60     71   0.677
   122    163  7.000 |  3.241  2.054  0.893      36     70     84   0.716
   122    256  6.000 |  1.795  1.209  0.802      39     79     98   0.750
   122    387  5.000 |  1.448  1.003  0.802      39     83    105   0.783
   122    540  4.000 |  1.414  0.976  0.802      39     84    107   0.775
   122    735  3.000 |  1.408  0.971  0.802      39     84    107   0.782
   122    970  2.000 |  1.408  0.971  0.802      39     84    107   0.782
   122   1116  1.000 |  1.408  0.971  0.802      39     84    107   0.782
   122   1116  0.000 |  1.408  0.971  0.802      39     84    107   0.782
   122   1116 -1.000 |  1.408  0.971  0.802      39     84    107   0.782
   122   1116 -2.000 |  1.408  0.971  0.802      39     84    107   0.782
#
