# 3drism/1x8q_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    82      5 16.000 |  9.701  9.457 10.000       3      4      4   0.341
    82      8 15.000 |  9.525  9.173 10.000       3      5      6   0.604
    82     13 14.000 |  9.206  8.619 10.000       6      9     10   0.528
    82     17 13.000 |  8.991  8.302 10.000       6     11     12   0.566
    82     23 12.000 |  8.669  7.869 10.000       6     12     14   0.609
    82     30 11.000 |  8.267  7.279 10.000       6     15     18   0.675
    82     42 10.000 |  7.662  6.491 10.000       8     19     22   0.653
    82     71  9.000 |  6.358  4.670  3.248      11     26     34   0.768
    82    109  8.000 |  4.245  2.833  1.088      17     39     49   0.709
    82    157  7.000 |  2.781  1.864  0.947      18     44     57   0.789
    82    243  6.000 |  1.436  1.094  0.804      21     51     68   0.795
    82    369  5.000 |  1.183  0.962  0.794      21     53     71   0.798
    82    513  4.000 |  1.070  0.893  0.787      22     54     74   0.801
    82    712  3.000 |  1.032  0.865  0.787      22     55     76   0.804
    82    913  2.000 |  0.982  0.850  0.787      22     55     76   0.804
    82   1038  1.000 |  0.982  0.850  0.787      22     55     76   0.804
    82   1038  0.000 |  0.982  0.850  0.787      22     55     76   0.804
    82   1038 -1.000 |  0.982  0.850  0.787      22     55     76   0.804
    82   1038 -2.000 |  0.982  0.850  0.787      22     55     76   0.804
#
