# 3drism/3qr7_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    20      0 16.000 | 10.000 10.000 10.000       0      0      0   2.000
    20      1 15.000 |  9.857  9.829 10.000       0      0      0   2.000
    20      2 14.000 |  9.643  9.531 10.000       0      0      0   2.000
    20      2 13.000 |  9.643  9.531 10.000       0      0      0   2.000
    20      4 12.000 |  9.116  8.624 10.000       1      1      1   0.928
    20      6 11.000 |  9.471  8.752 10.000       1      1      1   0.928
    20     11 10.000 | 10.584  8.616 10.000       3      3      3   0.615
    20     19  9.000 | 14.859 10.446  6.843       3      3      3   0.615
    20     42  8.000 |  6.401  4.694  4.495       6      7      7   0.567
    20    102  7.000 |  3.144  1.968  0.797       8     11     13   0.613
    20    193  6.000 |  1.434  1.026  0.607       9     13     16   0.665
    20    320  5.000 |  1.086  0.865  0.607       9     13     17   0.691
    20    549  4.000 |  0.950  0.760  0.568       9     15     18   0.657
    20    853  3.000 |  0.950  0.760  0.568       9     15     18   0.657
    20   1208  2.000 |  0.950  0.760  0.568       9     15     18   0.657
    20   1427  1.000 |  0.950  0.760  0.568       9     15     18   0.657
    20   1427  0.000 |  0.950  0.760  0.568       9     15     18   0.657
    20   1427 -1.000 |  0.950  0.760  0.568       9     15     18   0.657
    20   1427 -2.000 |  0.950  0.760  0.568       9     15     18   0.657
#
