# 3drism/4kqp_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    99      7 16.000 |  9.690  9.432 10.000       5      5      5   0.133
    99      9 15.000 |  9.603  9.292 10.000       6      6      6   0.189
    99     11 14.000 |  9.497  9.106 10.000       6      8      8   0.344
    99     18 13.000 |  9.190  8.607 10.000       7     11     12   0.480
    99     26 12.000 |  8.798  8.049 10.000       8     12     14   0.618
    99     36 11.000 |  8.379  7.438 10.000       9     15     18   0.724
    99     57 10.000 |  7.243  5.859  7.174      16     26     32   0.675
    99     81  9.000 |  7.415  5.223  3.680      19     35     43   0.710
    99    122  8.000 |  5.723  3.542  1.197      23     45     54   0.721
    99    194  7.000 |  2.155  1.453  0.826      28     61     71   0.724
    99    272  6.000 |  1.606  1.118  0.778      31     65     78   0.721
    99    403  5.000 |  1.366  0.978  0.754      33     67     83   0.738
    99    584  4.000 |  1.200  0.906  0.754      33     68     84   0.750
    99    852  3.000 |  1.141  0.865  0.743      34     70     86   0.748
    99   1076  2.000 |  1.137  0.861  0.743      34     70     87   0.744
    99   1242  1.000 |  1.137  0.861  0.743      34     70     87   0.744
    99   1242  0.000 |  1.137  0.861  0.743      34     70     87   0.744
    99   1242 -1.000 |  1.137  0.861  0.743      34     70     87   0.744
    99   1242 -2.000 |  1.137  0.861  0.743      34     70     87   0.744
#
