# 3drism/3f1l_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    87      4 16.000 |  9.768  9.553 10.000       3      4      4   0.271
    87      9 15.000 |  9.511  9.125 10.000       4      6      7   0.496
    87     13 14.000 |  9.294  8.756 10.000       5      9     10   0.475
    87     21 13.000 |  8.929  8.253 10.000       6     11     12   0.478
    87     28 12.000 |  8.657  7.855 10.000       7     14     15   0.496
    87     38 11.000 |  8.093  7.076 10.000       8     17     18   0.518
    87     52 10.000 |  7.463  6.203  7.003      10     22     24   0.559
    87     86  9.000 |  8.628  5.539  3.589      17     31     34   0.672
    87    132  8.000 |  3.953  2.763  1.241      20     41     46   0.714
    87    199  7.000 |  2.716  1.852  0.907      22     47     55   0.755
    87    321  6.000 |  1.988  1.402  0.881      24     50     62   0.779
    87    433  5.000 |  1.633  1.199  0.881      24     52     66   0.808
    87    614  4.000 |  1.338  1.012  0.839      26     56     71   0.813
    87    855  3.000 |  1.329  1.005  0.839      26     56     71   0.823
    87   1144  2.000 |  1.321  1.000  0.839      26     56     71   0.835
    87   1315  1.000 |  1.321  1.000  0.839      26     56     71   0.835
    87   1315  0.000 |  1.321  1.000  0.839      26     56     71   0.835
    87   1315 -1.000 |  1.321  1.000  0.839      26     56     71   0.835
    87   1315 -2.000 |  1.321  1.000  0.839      26     56     71   0.835
#
