# 3drism/2a6z_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   107      6 16.000 |  9.717  9.466 10.000       4      5      6   0.478
   107     10 15.000 |  9.548  9.195 10.000       5      7      8   0.459
   107     14 14.000 |  9.378  8.902 10.000       7     10     11   0.448
   107     19 13.000 |  9.160  8.526 10.000      10     14     15   0.430
   107     29 12.000 |  8.689  7.780 10.000      15     20     22   0.456
   107     45 11.000 |  8.049  6.845 10.000      19     28     31   0.495
   107     64 10.000 |  6.939  5.298  5.473      23     42     47   0.587
   107     87  9.000 |  6.184  4.274  1.236      27     50     56   0.615
   107    124  8.000 |  5.273  2.956  0.797      31     63     71   0.642
   107    169  7.000 |  2.756  1.752  0.699      31     68     78   0.657
   107    267  6.000 |  1.733  1.128  0.688      31     75     88   0.689
   107    387  5.000 |  1.399  0.937  0.684      31     79     94   0.702
   107    561  4.000 |  1.343  0.902  0.678      32     80     96   0.691
   107    782  3.000 |  1.305  0.878  0.678      32     81     97   0.692
   107   1006  2.000 |  1.305  0.878  0.678      32     81     97   0.692
   107   1166  1.000 |  1.305  0.878  0.678      32     81     97   0.692
   107   1166  0.000 |  1.305  0.878  0.678      32     81     97   0.692
   107   1166 -1.000 |  1.305  0.878  0.678      32     81     97   0.692
   107   1166 -2.000 |  1.305  0.878  0.678      32     81     97   0.692
#
