# 3drism/1g66_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    71      4 16.000 |  9.715  9.467 10.000       2      3      4   0.531
    71      7 15.000 |  9.554  9.180 10.000       4      5      6   0.488
    71      7 14.000 |  9.554  9.180 10.000       4      5      6   0.488
    71     14 13.000 |  9.056  8.362 10.000       7      9     10   0.554
    71     19 12.000 |  8.760  7.883 10.000       9     12     13   0.523
    71     31 11.000 |  8.026  6.935 10.000      12     15     16   0.478
    71     42 10.000 |  7.393  6.128  7.712      12     19     20   0.521
    71     60  9.000 |  7.164  5.558  4.711      12     21     22   0.543
    71     84  8.000 |  6.189  4.430  3.446      14     24     28   0.623
    71    122  7.000 |  3.478  2.516  1.479      15     31     37   0.737
    71    189  6.000 |  2.240  1.577  0.891      19     39     48   0.747
    71    294  5.000 |  1.542  1.112  0.787      21     45     56   0.765
    71    431  4.000 |  1.115  0.893  0.732      23     49     60   0.763
    71    595  3.000 |  1.023  0.852  0.732      23     49     61   0.787
    71    800  2.000 |  1.009  0.844  0.732      23     49     62   0.778
    71    936  1.000 |  1.009  0.844  0.732      23     49     62   0.778
    71    936  0.000 |  1.009  0.844  0.732      23     49     62   0.778
    71    936 -1.000 |  1.009  0.844  0.732      23     49     62   0.778
    71    936 -2.000 |  1.009  0.844  0.732      23     49     62   0.778
#
