# 3drism/3eo6_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    36      1 16.000 |  9.861  9.740 10.000       0      1      1   0.643
    36      1 15.000 |  9.861  9.740 10.000       0      1      1   0.643
    36      2 14.000 |  9.719  9.476 10.000       1      2      2   0.566
    36      2 13.000 |  9.719  9.476 10.000       1      2      2   0.566
    36      4 12.000 |  9.574  9.311 10.000       1      2      2   0.566
    36      6 11.000 |  9.367  8.978 10.000       2      3      3   0.490
    36     12 10.000 |  8.681  7.911 10.000       3      6      6   0.588
    36     29  9.000 |  7.177  5.291  3.562       5     15     16   0.679
    36     47  8.000 |  6.665  4.291  1.077       6     18     20   0.703
    36     78  7.000 |  2.816  1.868  0.808       8     23     26   0.743
    36    142  6.000 |  1.492  1.067  0.758       9     25     31   0.793
    36    226  5.000 |  1.169  0.949  0.758       9     25     31   0.822
    36    339  4.000 |  0.956  0.845  0.717      10     26     32   0.807
    36    487  3.000 |  0.956  0.845  0.717      10     26     32   0.807
    36    659  2.000 |  0.904  0.816  0.717      10     26     33   0.816
    36    775  1.000 |  0.904  0.816  0.717      10     26     33   0.816
    36    775  0.000 |  0.904  0.816  0.717      10     26     33   0.816
    36    775 -1.000 |  0.904  0.816  0.717      10     26     33   0.816
    36    775 -2.000 |  0.904  0.816  0.717      10     26     33   0.816
#
