# 3drism/4g9s_B.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    51      1 16.000 |  9.937  9.922 10.000       0      0      0   2.000
    51      4 15.000 |  9.639  9.376 10.000       1      2      3   0.730
    51      5 14.000 |  9.537  9.188 10.000       2      3      4   0.640
    51     13 13.000 |  8.773  7.973 10.000       5      8      9   0.530
    51     19 12.000 |  8.290  7.336 10.000       5     10     11   0.529
    51     27 11.000 |  7.839  6.708  9.522       7     12     13   0.496
    51     35 10.000 |  7.309  5.932  7.207       8     16     17   0.533
    51     47  9.000 |  8.319  5.918  4.825       9     19     20   0.535
    51     63  8.000 |  6.122  4.262  2.953      11     21     23   0.549
    51     94  7.000 |  3.226  2.255  0.958      14     26     29   0.623
    51    166  6.000 |  1.862  1.287  0.608      14     34     37   0.665
    51    257  5.000 |  1.146  0.869  0.556      16     37     43   0.710
    51    367  4.000 |  0.913  0.771  0.556      16     37     46   0.720
    51    514  3.000 |  0.859  0.739  0.556      16     38     47   0.739
    51    669  2.000 |  0.859  0.739  0.556      16     38     47   0.739
    51    774  1.000 |  0.859  0.739  0.556      16     38     47   0.739
    51    774  0.000 |  0.859  0.739  0.556      16     38     47   0.739
    51    774 -1.000 |  0.859  0.739  0.556      16     38     47   0.739
    51    774 -2.000 |  0.859  0.739  0.556      16     38     47   0.739
#
