# 3drism/3ks3_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   130      4 16.000 |  9.845  9.701 10.000       3      4      4   0.292
   130     10 15.000 |  9.625  9.315 10.000       5      8      8   0.529
   130     16 14.000 |  9.388  8.909 10.000       6     12     13   0.604
   130     25 13.000 |  9.056  8.390 10.000       8     15     18   0.646
   130     32 12.000 |  8.793  7.989 10.000      10     19     22   0.613
   130     44 11.000 |  8.345  7.306 10.000      14     26     29   0.619
   130     60 10.000 |  7.637  6.302 10.000      17     35     40   0.636
   130     84  9.000 |  6.624  5.050  3.715      20     44     52   0.669
   130    132  8.000 |  8.348  4.596  1.277      26     56     67   0.678
   130    203  7.000 |  2.892  1.949  0.880      33     67     84   0.714
   130    310  6.000 |  1.839  1.283  0.808      35     77     97   0.749
   130    457  5.000 |  1.375  1.040  0.778      36     81    104   0.788
   130    632  4.000 |  1.272  0.978  0.778      36     82    108   0.802
   130    889  3.000 |  1.272  0.978  0.778      36     82    108   0.802
   130   1142  2.000 |  1.267  0.972  0.778      36     83    109   0.796
   130   1311  1.000 |  1.267  0.972  0.778      36     83    109   0.796
   130   1311  0.000 |  1.267  0.972  0.778      36     83    109   0.796
   130   1311 -1.000 |  1.267  0.972  0.778      36     83    109   0.796
   130   1311 -2.000 |  1.267  0.972  0.778      36     83    109   0.796
#
