# 3drism/3soj_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    41      3 16.000 |  9.754  9.592 10.000       0      1      1   0.740
    41      4 15.000 |  9.628  9.352 10.000       1      2      2   0.465
    41      6 14.000 |  9.405  9.007 10.000       1      3      3   0.577
    41      7 13.000 |  9.275  8.777 10.000       1      4      4   0.579
    41     12 12.000 |  8.698  7.870 10.000       4      7      7   0.474
    41     16 11.000 |  8.171  7.112 10.000       4      9      9   0.665
    41     23 10.000 |  7.351  5.969  7.433       4     12     13   0.788
    41     39  9.000 |  7.077  4.954  4.079       5     15     16   0.748
    41     54  8.000 |  4.411  3.073  1.547       6     18     20   0.744
    41     83  7.000 |  2.739  2.013  1.104       7     20     24   0.810
    41    150  6.000 |  1.932  1.452  0.801       8     23     27   0.806
    41    222  5.000 |  1.235  0.969  0.718      10     28     34   0.791
    41    334  4.000 |  1.009  0.859  0.718      10     29     36   0.777
    41    478  3.000 |  1.000  0.856  0.718      10     29     36   0.777
    41    619  2.000 |  1.000  0.856  0.718      10     29     36   0.777
    41    721  1.000 |  1.000  0.856  0.718      10     29     36   0.777
    41    721  0.000 |  1.000  0.856  0.718      10     29     36   0.777
    41    721 -1.000 |  1.000  0.856  0.718      10     29     36   0.777
    41    721 -2.000 |  1.000  0.856  0.718      10     29     36   0.777
#
