# 3drism/4g9s_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    81      2 16.000 |  9.876  9.764 10.000       1      2      2   0.433
    81      3 15.000 |  9.849  9.733 10.000       1      2      2   0.433
    81      8 14.000 |  9.546  9.230 10.000       2      4      4   0.762
    81     13 13.000 |  9.282  8.814 10.000       4      6      6   0.803
    81     21 12.000 |  8.797  8.009 10.000       6     11     11   0.804
    81     32 11.000 |  8.168  7.078 10.000       7     15     17   0.848
    81     42 10.000 |  7.573  6.323  9.155      10     18     21   0.804
    81     64  9.000 |  6.867  4.935  2.866      15     29     33   0.741
    81     88  8.000 |  6.352  4.070  1.672      18     33     38   0.775
    81    138  7.000 |  3.010  1.996  0.994      20     41     50   0.829
    81    223  6.000 |  1.555  1.168  0.766      21     49     59   0.842
    81    336  5.000 |  1.216  0.999  0.745      22     51     62   0.864
    81    495  4.000 |  1.195  0.984  0.745      22     51     63   0.866
    81    704  3.000 |  1.090  0.908  0.743      23     54     67   0.851
    81    921  2.000 |  1.065  0.899  0.743      23     54     67   0.851
    81   1067  1.000 |  1.065  0.899  0.743      23     54     67   0.851
    81   1067  0.000 |  1.065  0.899  0.743      23     54     67   0.851
    81   1067 -1.000 |  1.065  0.899  0.743      23     54     67   0.851
    81   1067 -2.000 |  1.065  0.899  0.743      23     54     67   0.851
#
