# 3drism/1gci_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    98      5 16.000 |  9.746  9.531 10.000       3      4      4   0.361
    98      6 15.000 |  9.696  9.454 10.000       3      4      4   0.361
    98     12 14.000 |  9.399  8.957 10.000       5      7      8   0.459
    98     16 13.000 |  9.211  8.674 10.000       6      8      9   0.431
    98     25 12.000 |  8.734  7.898 10.000      10     14     15   0.531
    98     34 11.000 |  8.315  7.326 10.000      12     16     19   0.582
    98     45 10.000 |  7.779  6.635 10.000      13     20     24   0.610
    98     68  9.000 |  6.626  5.214  5.504      15     27     34   0.679
    98     98  8.000 |  8.099  4.748  1.829      20     38     46   0.697
    98    157  7.000 |  3.326  2.267  1.035      23     46     57   0.738
    98    236  6.000 |  2.137  1.512  0.954      24     51     69   0.758
    98    371  5.000 |  1.726  1.260  0.919      24     54     73   0.777
    98    518  4.000 |  1.481  1.089  0.799      24     59     78   0.781
    98    706  3.000 |  1.353  0.993  0.784      25     61     83   0.799
    98    940  2.000 |  1.284  0.980  0.784      25     61     83   0.799
    98   1085  1.000 |  1.284  0.980  0.784      25     61     83   0.799
    98   1085  0.000 |  1.284  0.980  0.784      25     61     83   0.799
    98   1085 -1.000 |  1.284  0.980  0.784      25     61     83   0.799
    98   1085 -2.000 |  1.284  0.980  0.784      25     61     83   0.799
#
