# 3drism/3e4g_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    86      6 16.000 |  9.669  9.396 10.000       4      5      5   0.372
    86      7 15.000 |  9.609  9.295 10.000       4      5      6   0.521
    86     10 14.000 |  9.427  8.970 10.000       6      7      9   0.575
    86     13 13.000 |  9.311  8.791 10.000       6      8     10   0.580
    86     24 12.000 |  8.786  7.902 10.000       9     13     15   0.643
    86     32 11.000 |  8.402  7.363 10.000       9     17     19   0.665
    86     41 10.000 |  7.824  6.515 10.000      11     22     26   0.678
    86     61  9.000 |  6.522  4.855  2.973      17     34     38   0.660
    86     91  8.000 |  5.253  3.216  0.979      19     44     52   0.722
    86    138  7.000 |  2.309  1.450  0.708      26     55     62   0.766
    86    211  6.000 |  1.403  1.000  0.667      28     61     71   0.752
    86    346  5.000 |  1.141  0.878  0.667      28     62     74   0.779
    86    491  4.000 |  1.114  0.862  0.667      28     62     75   0.784
    86    693  3.000 |  1.053  0.831  0.667      28     62     77   0.782
    86    909  2.000 |  1.053  0.831  0.667      28     62     77   0.782
    86   1054  1.000 |  1.053  0.831  0.667      28     62     77   0.782
    86   1054  0.000 |  1.053  0.831  0.667      28     62     77   0.782
    86   1054 -1.000 |  1.053  0.831  0.667      28     62     77   0.782
    86   1054 -2.000 |  1.053  0.831  0.667      28     62     77   0.782
#
