# 3drism/4wee_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    43      1 16.000 |  9.887  9.812 10.000       0      0      0   1.921
    43      1 15.000 |  9.887  9.812 10.000       0      0      0   1.921
    43      3 14.000 |  9.793  9.707 10.000       0      0      0   1.921
    43      7 13.000 |  9.344  8.945 10.000       2      2      3   0.943
    43     11 12.000 |  8.898  8.278 10.000       2      4      5   0.950
    43     18 11.000 |  8.116  7.143 10.000       2      7      8   1.004
    43     32 10.000 |  7.735  6.330  5.824       3      8     11   0.997
    43     50  9.000 |  5.566  4.304  3.961       4     11     15   0.985
    43     78  8.000 |  3.391  2.481  1.292       8     17     23   0.879
    43    128  7.000 |  2.455  1.815  1.033       8     20     28   0.879
    43    185  6.000 |  1.391  1.093  0.880       9     27     36   0.822
    43    287  5.000 |  0.997  0.893  0.876       9     28     39   0.862
    43    409  4.000 |  0.953  0.853  0.827      10     29     40   0.822
    43    621  3.000 |  0.949  0.850  0.827      10     29     40   0.819
    43    824  2.000 |  0.949  0.850  0.827      10     29     40   0.819
    43    950  1.000 |  0.949  0.850  0.827      10     29     40   0.819
    43    950  0.000 |  0.949  0.850  0.827      10     29     40   0.819
    43    950 -1.000 |  0.949  0.850  0.827      10     29     40   0.819
    43    950 -2.000 |  0.949  0.850  0.827      10     29     40   0.819
#
