# 3drism/2pvb_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    38      5 16.000 |  9.413  8.942 10.000       3      4      4   0.415
    38      6 15.000 |  9.272  8.693 10.000       3      5      5   0.439
    38      6 14.000 |  9.272  8.693 10.000       3      5      5   0.439
    38      7 13.000 |  9.158  8.547 10.000       3      5      5   0.439
    38      9 12.000 |  8.947  8.233 10.000       3      6      6   0.482
    38     15 11.000 |  8.210  7.133 10.000       5      9      9   0.599
    38     21 10.000 |  7.413  5.999  8.341       7     13     13   0.568
    38     34  9.000 |  7.278  4.485  0.770      11     20     22   0.602
    38     51  8.000 |  4.479  2.710  0.689      11     23     25   0.663
    38     84  7.000 |  2.497  1.507  0.620      12     25     29   0.728
    38    129  6.000 |  1.795  1.115  0.594      13     27     32   0.691
    38    194  5.000 |  1.049  0.808  0.583      14     28     34   0.682
    38    282  4.000 |  0.792  0.683  0.565      15     30     36   0.683
    38    422  3.000 |  0.792  0.683  0.565      15     30     36   0.683
    38    552  2.000 |  0.792  0.683  0.565      15     30     36   0.683
    38    651  1.000 |  0.792  0.683  0.565      15     30     36   0.683
    38    651  0.000 |  0.792  0.683  0.565      15     30     36   0.683
    38    651 -1.000 |  0.792  0.683  0.565      15     30     36   0.683
    38    651 -2.000 |  0.792  0.683  0.565      15     30     36   0.683
#
