# watGNN/1byi_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    87     22 95.000 |  8.673  7.669 10.000      13     18     19   0.330
    87     40 90.000 |  7.603  6.120 10.000      23     29     30   0.319
    87     66 85.000 |  6.321  4.349  1.089      32     43     45   0.366
    87     83 80.000 |  6.877  4.090  0.769      36     47     49   0.383
    87     98 75.000 |  5.331  3.047  0.591      38     53     55   0.395
    87    120 70.000 |  3.885  2.182  0.546      40     58     60   0.397
    87    146 65.000 |  3.301  1.809  0.533      41     60     63   0.427
    87    167 60.000 |  3.016  1.616  0.506      43     62     65   0.405
    87    190 55.000 |  2.626  1.419  0.506      43     63     67   0.417
    87    218 50.000 |  1.921  1.115  0.487      44     65     69   0.420
    87    254 45.000 |  1.628  0.916  0.487      44     68     74   0.466
    87    290 40.000 |  1.525  0.882  0.487      44     68     74   0.466
    87    332 35.000 |  1.495  0.869  0.487      44     68     74   0.466
    87    385 30.000 |  1.303  0.771  0.487      44     69     76   0.510
    87    434 25.000 |  1.076  0.708  0.487      44     69     77   0.502
    87    482 20.000 |  0.909  0.635  0.474      45     71     79   0.505
    87    559 15.000 |  0.866  0.617  0.474      45     71     80   0.514
    87    634 10.000 |  0.728  0.558  0.474      46     72     82   0.534
    87    739  5.000 |  0.713  0.551  0.474      46     72     83   0.527
    87    975  0.000 |  0.658  0.528  0.474      46     74     84   0.528
#
