# watGNN/4a7u_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    52     20 95.000 |  7.999  6.601 10.000      15     17     17   0.256
    52     42 90.000 |  6.588  4.572  1.287      24     26     26   0.317
    52     56 85.000 |  7.133  4.194  0.557      26     29     29   0.383
    52     61 80.000 |  5.431  3.386  0.557      26     29     30   0.409
    52     76 75.000 |  3.941  2.178  0.382      30     34     35   0.396
    52     92 70.000 |  3.041  1.725  0.324      31     35     36   0.426
    52    104 65.000 |  2.826  1.622  0.324      31     35     36   0.426
    52    122 60.000 |  2.651  1.527  0.324      31     35     36   0.453
    52    138 55.000 |  2.347  1.359  0.324      32     36     37   0.452
    52    162 50.000 |  1.813  1.042  0.324      33     39     40   0.461
    52    186 45.000 |  1.667  0.959  0.324      33     40     41   0.471
    52    212 40.000 |  1.667  0.959  0.324      33     40     41   0.471
    52    230 35.000 |  1.453  0.839  0.324      33     41     42   0.504
    52    262 30.000 |  1.325  0.794  0.324      33     41     42   0.504
    52    307 25.000 |  1.013  0.675  0.324      33     41     44   0.534
    52    349 20.000 |  1.004  0.668  0.324      33     41     44   0.526
    52    397 15.000 |  0.859  0.609  0.324      33     42     45   0.532
    52    459 10.000 |  0.859  0.609  0.324      33     42     45   0.532
    52    528  5.000 |  0.766  0.564  0.324      33     43     46   0.533
    52    686  0.000 |  0.741  0.552  0.324      33     43     47   0.520
#
