# watGNN/2bf6_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   183     90 95.000 |  7.217  5.413 10.000      75     80     82   0.280
   183    121 90.000 |  6.163  4.221  0.858      84     93     97   0.330
   183    167 85.000 |  5.713  3.244  0.463      92    107    113   0.372
   183    208 80.000 |  4.482  2.276  0.396     105    125    132   0.392
   183    253 75.000 |  3.131  1.626  0.380     109    134    141   0.399
   183    309 70.000 |  2.453  1.221  0.351     115    141    148   0.423
   183    357 65.000 |  1.759  0.904  0.347     119    147    154   0.430
   183    412 60.000 |  1.549  0.822  0.347     119    149    156   0.433
   183    458 55.000 |  1.305  0.722  0.347     120    153    160   0.431
   183    511 50.000 |  1.210  0.674  0.331     121    155    162   0.441
   183    578 45.000 |  1.150  0.661  0.331     121    155    163   0.440
   183    632 40.000 |  1.079  0.628  0.331     122    156    164   0.453
   183    704 35.000 |  0.936  0.570  0.330     123    159    167   0.455
   183    803 30.000 |  0.823  0.535  0.323     124    160    168   0.462
   183    915 25.000 |  0.798  0.530  0.323     124    160    168   0.462
   183   1026 20.000 |  0.750  0.511  0.323     125    161    170   0.450
   183   1147 15.000 |  0.740  0.503  0.323     126    162    171   0.442
   183   1269 10.000 |  0.719  0.495  0.323     126    162    172   0.445
   183   1353  5.000 |  0.680  0.477  0.323     126    163    175   0.439
   183   1811  0.000 |  0.579  0.442  0.323     126    165    179   0.433
#
